Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-02-27,bd1f663b-e2b8-4e99-ad84-8d7a06c07734,PRD95941,Smartphone,Clothing,1,101.93,5,96.83,52.77,52.77,44.06,Bank Transfer,Pending,,CUS1937,Craig Harris,Online Store,California,Scott Richards,2 stars,29.43,Canceled,
2023-11-02,810b765f-722e-44d6-b09d-2e0a538d9dbf,PRD73426,Jeans,Accessories,1,241.07,20,192.86,183.54,183.54,9.32,Credit Card,Canceled,,CUS1646,Steven Wilcox,Marketplace,California,Mr. William Mendez DDS,3 stars,7.78,Canceled,
2024-04-23,caef284f-d41f-492d-9c41-2b7cdce55139,PRD26375,Jeans,Accessories,5,195.52,10,879.84,141.92,709.6,170.24,Credit Card,Pending,,CUS6226,April Hill,Marketplace,Illinois,Jennifer Roman,5 stars,18.92,In Transit,
2024-05-12,22ccef33-8c10-4f2a-98b2-68470c7c57be,PRD43701,Coffee Maker,Clothing,2,232.59,0,465.18,119.29,238.58,226.6,Pix,Pending,,CUS5037,David Harris,Physical Store,California,Anita Miller,5 stars,7.04,Delivered,2024-05-19
2024-08-19,25f04d0f-a198-43a6-9405-aa9ba9e8554e,PRD46304,Coffee Maker,Clothing,7,286.1,5,1902.57,202.7,1418.9,483.67,Pix,Pending,,CUS1716,Jamie Clark,Physical Store,Florida,Anna Walsh,5 stars,7.93,Canceled,
2024-04-16,f4a67c22-f4c9-45d6-91df-6770a4142670,PRD45692,Coffee Maker,Furniture,1,93.05,20,74.44,67.12,67.12,7.32,Pix,Pending,,CUS4172,Scott Wagner,Online Store,Illinois,Cameron Gray,3 stars,23.64,Canceled,
2024-08-26,8c5ab014-06bd-4f51-8788-8100b68bf3d4,PRD81956,Sofa,Appliances,7,205.7,5,1367.9,156.41,1094.87,273.03,Pix,Paid,2024-08-29,CUS7402,Lori Mcdaniel,Physical Store,Texas,Christopher Henry,4 stars,35.62,Canceled,
2024-06-28,f21020ce-80b6-4f8a-9c85-bcf2101d832d,PRD37107,Watch,Furniture,9,96.89,15,741.21,76.32,686.88,54.33,Invoice,Pending,,CUS1443,Laura Sullivan,Online Store,Illinois,Randall Russell,4 stars,30.06,Delivered,2024-07-04
2024-09-13,9b4f21a7-a671-4ed9-9733-5de7e456a90a,PRD61445,Watch,Furniture,10,50.54,0,505.4,25.93,259.3,246.1,Bank Transfer,Pending,,CUS6639,Russell Watson,Marketplace,New York,Curtis Hamilton,2 stars,31.69,Canceled,
2024-04-10,64686501-56ed-4b28-b058-9bd0263f07c7,PRD66835,Sofa,Technology,10,231.69,10,2085.21,164.84,1648.4,436.81,Pix,Canceled,,CUS2489,Blake Bishop,Online Store,Texas,Sean Randolph,3 stars,39.51,In Transit,
2024-01-15,40ccdbbb-e639-40db-bd9f-8280eb6886a1,PRD11231,Sofa,Technology,9,311.85,5,2666.32,232.27,2090.43,575.89,Bank Transfer,Pending,,CUS8576,Molly Richard,Physical Store,Illinois,Amanda Smith,3 stars,5.86,In Transit,
2024-07-26,dc4c579f-f4d2-4169-8ef8-4b1b2fd436fc,PRD73954,Coffee Maker,Accessories,9,309.78,15,2369.82,218.72,1968.48,401.34,Invoice,Canceled,,CUS8701,Jasmine Lucero,Physical Store,California,Erin Collins,4 stars,5.18,Canceled,
2024-03-16,12a77ef3-3172-443b-90bd-b45fca143c12,PRD57803,Smartphone,Technology,4,330.04,15,1122.14,187.34,749.36,372.78,Bank Transfer,Paid,2024-03-17,CUS9863,Kimberly Greer,Marketplace,California,Henry Richards,2 stars,13.34,Canceled,
2023-11-13,bb1d9793-cf36-4682-b315-3aa49e9563a3,PRD16609,Jeans,Furniture,3,52.32,15,133.42,36.62,109.86,23.56,Credit Card,Canceled,,CUS1254,Candace Snow,Physical Store,Florida,Heather Carter,5 stars,33.64,In Transit,
2024-09-13,c565a49c-99f1-4ddc-ac5d-dd025d57a39c,PRD71683,Jeans,Accessories,7,113.15,10,712.85,73.46,514.22,198.63,Pix,Paid,2024-09-13,CUS4188,Phillip Bean,Physical Store,New York,Chelsea James,3 stars,37.58,Delivered,2024-09-17
2024-09-09,810b8292-e550-46c2-962c-d363c78d867e,PRD23170,Smartphone,Technology,6,290.13,0,1740.78,228.26,1369.56,371.22,Pix,Paid,2024-09-13,CUS4429,Danielle Moore,Online Store,California,Linda Bennett,3 stars,22.23,Canceled,
2023-12-04,66e705a2-929d-4b20-b0ee-0cbd37304f2e,PRD15684,Smartphone,Clothing,9,62.0,15,474.3,39.81,358.29,116.01,Pix,Paid,2023-12-08,CUS2618,Julie Perry,Marketplace,Florida,Kimberly Dorsey DDS,4 stars,34.8,Canceled,
2024-09-06,058d4ce8-5686-446b-a874-595d9cfbb3cb,PRD70005,Sofa,Accessories,4,72.16,5,274.21,47.85,191.4,82.81,Invoice,Canceled,,CUS4845,Betty Michael,Physical Store,Illinois,Luis Anderson,4 stars,23.27,Canceled,
2024-06-19,dcd3e772-52c6-40ae-9a13-a2b4c3e9a4bd,PRD48242,Sofa,Appliances,7,492.27,20,2756.71,278.52,1949.64,807.07,Bank Transfer,Pending,,CUS8621,Julie Brown,Marketplace,New York,Stephen Davis,3 stars,47.33,In Transit,
2024-04-24,bd2421fa-a264-49fd-8f1f-2297a281420c,PRD95542,Watch,Clothing,6,314.83,0,1888.98,195.1,1170.6,718.38,Pix,Canceled,,CUS7369,Joseph Carpenter,Online Store,California,Jacqueline Garcia,5 stars,45.74,Delivered,2024-04-30
2024-03-17,a73af498-0ab9-4a72-b52e-b325eeaa5371,PRD16606,Sofa,Appliances,4,445.63,20,1426.02,316.4,1265.6,160.42,Bank Transfer,Paid,2024-03-20,CUS8241,Scott Wilson,Marketplace,Florida,Diana Kirk,1 star,20.03,Delivered,2024-03-19
2024-05-06,b4e9ea03-b1b1-47c1-aa0d-51bf9cae76c6,PRD54980,Smartphone,Clothing,2,87.98,15,149.57,57.34,114.68,34.89,Pix,Canceled,,CUS6806,Courtney Mckay,Online Store,California,Sandra Hernandez,4 stars,16.51,Canceled,
2023-11-29,d816387e-c818-4952-b4ca-1c171285be33,PRD45380,Smartphone,Accessories,2,314.04,0,628.08,214.78,429.56,198.52,Bank Transfer,Pending,,CUS7848,Edward Pitts,Marketplace,New York,Paula Adams,2 stars,40.56,Delivered,2023-12-06
2024-04-26,ec664d57-fa81-438c-8dc7-d09dfb4f1b34,PRD55052,Jeans,Furniture,9,230.91,0,2078.19,115.86,1042.74,1035.45,Credit Card,Paid,2024-04-28,CUS2507,Richard Adams,Marketplace,Illinois,Jesus Simmons,2 stars,41.02,Delivered,2024-05-05
2024-07-01,3fd386ab-d81d-4e49-b70b-4ce66a0b67d7,PRD15268,Smartphone,Technology,4,407.02,20,1302.46,291.38,1165.52,136.94,Bank Transfer,Pending,,CUS5653,Colin Weaver,Online Store,New York,John Velazquez,4 stars,37.38,Canceled,
2024-07-31,c61d1146-fad5-42f6-80db-7833b68e55ea,PRD89955,Jeans,Furniture,5,456.77,15,1941.27,273.83,1369.15,572.12,Invoice,Paid,2024-08-05,CUS7745,Robert Sandoval,Physical Store,Texas,Frank Gonzalez,3 stars,16.29,Delivered,2024-08-07
2024-02-11,5330005f-efe3-4afc-8f13-ac388208da3e,PRD18266,Smartphone,Clothing,1,98.82,10,88.94,49.87,49.87,39.07,Credit Card,Pending,,CUS1335,Nicholas Gamble,Online Store,California,Crystal Li,5 stars,20.89,Canceled,
2024-08-21,20c8475d-01d0-4cd4-a813-62fdd0831ce2,PRD27513,Sofa,Clothing,4,495.94,20,1587.01,279.6,1118.4,468.61,Credit Card,Canceled,,CUS7093,Veronica Randall,Physical Store,California,Justin Sellers,3 stars,35.83,In Transit,
2024-01-28,7ee05d90-976f-4c6d-925a-58b769246111,PRD51479,Coffee Maker,Clothing,10,461.85,0,4618.5,235.76,2357.6,2260.9,Credit Card,Pending,,CUS1849,Andrew Palmer Jr.,Marketplace,Illinois,Daniel Garcia,4 stars,40.49,Canceled,
2024-01-14,a9a29256-03fb-4cc0-a336-3c7408dc6c4f,PRD68605,Jeans,Clothing,9,370.29,15,2832.72,234.32,2108.88,723.84,Credit Card,Canceled,,CUS6666,Nathan Strong,Marketplace,Florida,Jerry Padilla,5 stars,7.29,Delivered,2024-01-22
2024-10-03,df51ee92-2459-40cc-9f01-e194b0577f19,PRD93820,Sofa,Accessories,10,218.15,20,1745.2,113.7,1137.0,608.2,Bank Transfer,Paid,2024-10-03,CUS7261,Jessica Mcdaniel,Marketplace,New York,Katherine Reyes,1 star,45.14,Delivered,2024-10-10
2024-07-11,a3df477e-5634-4d26-81e9-139e3060ae72,PRD99392,Sofa,Furniture,1,447.57,5,425.19,229.44,229.44,195.75,Credit Card,Paid,2024-07-16,CUS1512,Nicholas Mann,Physical Store,Florida,Catherine Yang,2 stars,17.44,Delivered,2024-07-15
2024-05-01,1999a3f3-4f41-4258-abb2-0a524da0f9e3,PRD55223,Jeans,Furniture,1,224.57,20,179.66,144.37,144.37,35.29,Pix,Canceled,,CUS5048,Heather Freeman,Marketplace,Illinois,Scott Hobbs,1 star,44.36,Delivered,2024-05-06
2024-02-12,941359c2-4a93-4a9e-87f6-7d569d1b9506,PRD65185,Smartphone,Appliances,3,148.67,20,356.81,106.07,318.21,38.6,Invoice,Pending,,CUS9418,John Hernandez,Physical Store,New York,James Black,2 stars,5.03,In Transit,
2024-01-02,499ed4b5-a960-46dd-bdaa-ae061956a61a,PRD83736,Smartphone,Accessories,4,71.68,0,286.72,42.71,170.84,115.88,Pix,Pending,,CUS3089,Kathryn Duncan,Online Store,Texas,Eric Martinez,1 star,14.59,Delivered,2024-01-09
2024-01-28,4ba298b2-6b77-46d8-92a3-60bde3842362,PRD75267,Sofa,Appliances,3,114.78,5,327.12,80.16,240.48,86.64,Bank Transfer,Paid,2024-02-02,CUS9647,Natalie Bates,Marketplace,New York,Gregory Hill,2 stars,43.82,Delivered,2024-01-31
2024-08-12,5248cb89-e2e1-46cd-bcb9-03509cddca72,PRD58676,Coffee Maker,Clothing,2,417.58,5,793.4,299.29,598.58,194.82,Credit Card,Pending,,CUS5641,David Jones,Physical Store,California,Brian Hawkins,2 stars,11.39,Canceled,
2024-10-14,479c37b5-4704-49d2-b001-f725e5cbf645,PRD66939,Watch,Technology,1,407.95,10,367.15,306.47,306.47,60.68,Credit Card,Pending,,CUS1262,Donna Moyer,Marketplace,New York,Joseph Alvarez,5 stars,19.62,In Transit,
2023-12-23,ca4268a3-0762-4278-9873-d0caf2bb4cd5,PRD59927,Jeans,Furniture,1,308.79,20,247.03,169.59,169.59,77.44,Credit Card,Pending,,CUS9534,David Anderson,Online Store,New York,Paula Hernandez,4 stars,9.05,Delivered,2024-01-01
2024-03-29,4bd1db83-0b37-4d48-a3e7-aaa8a267affc,PRD73265,Jeans,Appliances,8,386.01,0,3088.08,279.11,2232.88,855.2,Credit Card,Paid,2024-04-01,CUS7744,Tammy Randolph,Physical Store,Texas,Justin Dunn,1 star,21.23,Delivered,2024-03-30
2024-02-14,bf7b73fb-7037-483e-8c45-ff6d896abec9,PRD47051,Smartphone,Technology,2,428.32,5,813.81,217.06,434.12,379.69,Pix,Paid,2024-02-16,CUS8387,Heather Hernandez,Physical Store,California,Anna Miller,3 stars,41.21,In Transit,
2024-03-22,3d6b2fba-1a4d-4dc7-97b6-8c8cfbeea614,PRD74200,Sofa,Appliances,8,143.12,0,1144.96,101.97,815.76,329.2,Bank Transfer,Canceled,,CUS7080,Christopher Santana,Marketplace,Illinois,Angela Decker,4 stars,36.03,Delivered,2024-03-28
2024-01-07,5639d881-3fd5-4901-bd01-2ef749d84a07,PRD31299,Smartphone,Technology,6,228.02,20,1094.5,166.89,1001.34,93.16,Bank Transfer,Paid,2024-01-11,CUS3834,Jessica Schroeder,Physical Store,Florida,Shelia Wilkinson,3 stars,42.02,Delivered,2024-01-16
2024-07-01,e1c9d6e6-c323-4481-84d3-11bee624947c,PRD68460,Sofa,Clothing,6,235.71,20,1131.41,179.11,1074.66,56.75,Invoice,Paid,2024-07-02,CUS2962,Justin Garcia,Marketplace,New York,Sarah Gray,2 stars,12.16,Canceled,
2024-09-13,3dc273b2-9bb3-4ac2-b816-898462acd5e9,PRD62156,Jeans,Technology,2,181.99,5,345.78,102.1,204.2,141.58,Bank Transfer,Pending,,CUS1616,Janice Beck,Online Store,Illinois,Vincent Edwards,2 stars,47.49,Delivered,2024-09-23
2024-09-10,9f97102a-db25-4567-a0c2-10adeb29b5c1,PRD77477,Coffee Maker,Accessories,4,326.27,0,1305.08,187.68,750.72,554.36,Invoice,Paid,2024-09-14,CUS3339,Robert Flores,Marketplace,New York,David Rodriguez,1 star,28.94,Delivered,2024-09-20
2023-12-26,a40da911-758c-40fb-b071-70bfa24419a3,PRD76264,Watch,Furniture,8,475.44,0,3803.52,282.18,2257.44,1546.08,Credit Card,Canceled,,CUS3573,Anna Fuentes,Physical Store,California,Leslie Cooper,3 stars,11.39,In Transit,
2024-02-09,faaaf5f7-f79c-4b42-9d6e-f67284c6fa3c,PRD78041,Jeans,Furniture,6,218.63,10,1180.6,159.96,959.76,220.84,Credit Card,Paid,2024-02-14,CUS4273,Gregory Lloyd,Physical Store,Florida,Curtis Young,3 stars,20.2,Canceled,
2024-06-01,7032ed65-b344-4151-bcb2-204e91058e9d,PRD32775,Smartphone,Appliances,10,409.35,5,3888.82,252.72,2527.2,1361.62,Credit Card,Pending,,CUS3298,Kristen Landry,Physical Store,Texas,Robyn Smith,1 star,21.54,Canceled,
2024-06-12,5149cc0d-28a0-4599-9b74-a1f5cabf5b34,PRD77040,Watch,Furniture,10,185.33,15,1575.31,113.19,1131.9,443.41,Invoice,Pending,,CUS6269,Harry Myers,Online Store,Texas,Allison Smith,5 stars,11.38,Delivered,2024-06-14
2024-06-04,de363b58-7404-4870-93f2-22e5ca8d33bc,PRD91000,Jeans,Accessories,8,165.83,10,1193.98,93.96,751.68,442.3,Pix,Canceled,,CUS9091,Mark Maddox,Marketplace,Texas,Vanessa Ferguson,5 stars,44.66,Canceled,
2024-06-22,92709ab8-8c2c-4983-a7f8-33ecd84de25d,PRD72055,Jeans,Appliances,5,399.45,10,1797.53,223.2,1116.0,681.53,Invoice,Pending,,CUS5604,Nathan Benson,Physical Store,Florida,Taylor Ruiz,4 stars,39.75,Delivered,2024-06-26
