Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-04-08,d074960d-9b0f-47b1-be70-c21598cae7a7,PRD78177,Jeans,Appliances,2,301.02,20,481.63,173.08,346.16,135.47,Bank Transfer,Pending,,CUS4958,Spencer Kennedy,Online Store,Illinois,Christina Haynes,5 stars,8.45,Delivered,2024-04-16
2024-09-17,c7b9b424-1e58-42ff-8533-84399821b1ee,PRD63743,Jeans,Technology,9,332.73,15,2545.38,265.38,2388.42,156.96,Pix,Pending,,CUS6137,Deborah Bullock,Physical Store,California,Joshua Ross,5 stars,46.41,In Transit,
2023-11-30,1e241d59-d2ac-4042-be8a-9cc8cd76ed56,PRD66535,Jeans,Appliances,9,469.09,0,4221.81,365.06,3285.54,936.27,Credit Card,Canceled,,CUS5339,Jennifer Maldonado,Physical Store,Florida,Gregory Taylor,3 stars,21.8,Delivered,2023-12-04
2024-02-26,085bf085-57b7-4558-a5a5-94c25293d293,PRD63139,Coffee Maker,Accessories,3,491.55,0,1474.65,337.08,1011.24,463.41,Credit Card,Canceled,,CUS8448,Tyler Martin,Marketplace,Florida,Joseph Noble,4 stars,22.12,Canceled,
2024-05-13,bae5fa90-b747-43d3-9020-abde039acdcb,PRD52583,Watch,Furniture,3,295.52,20,709.25,215.83,647.49,61.76,Invoice,Canceled,,CUS3208,Mary Cole,Online Store,Illinois,Timothy Sherman,5 stars,24.42,In Transit,
2024-01-18,d66c8d44-dfab-4ad1-90b2-53a51d2c4a89,PRD22146,Watch,Furniture,1,196.36,10,176.72,125.92,125.92,50.8,Pix,Pending,,CUS1713,Ann Morse,Physical Store,Texas,Angela Gonzalez,4 stars,47.48,Canceled,
2023-11-06,a0925e58-952a-4148-bc5a-9a2c766f958e,PRD61593,Smartphone,Accessories,7,157.92,20,884.35,124.86,874.02,10.33,Pix,Pending,,CUS1177,John Casey,Physical Store,New York,Kevin Burton,1 star,37.55,In Transit,
2023-11-21,da523578-9ad4-4305-8f87-9af6fe54d542,PRD35425,Smartphone,Furniture,1,445.46,10,400.91,277.03,277.03,123.88,Bank Transfer,Canceled,,CUS1274,Valerie Davis,Online Store,California,Christopher King,1 star,39.74,Canceled,
2023-11-03,3da3e461-80e6-4937-9d64-6a442f3b4b54,PRD88225,Coffee Maker,Furniture,1,106.63,15,90.64,81.19,81.19,9.45,Pix,Canceled,,CUS6365,John Moody,Online Store,California,Breanna Smith,1 star,27.12,In Transit,
2024-04-06,2adebfe5-8259-4a45-a24e-186376c21551,PRD42782,Watch,Technology,10,322.02,0,3220.2,216.22,2162.2,1058.0,Pix,Canceled,,CUS6866,Kevin Davis,Online Store,Illinois,Robert Arnold,5 stars,17.61,Canceled,
2023-12-20,178b5c94-900a-45cf-9b72-b7070d6d2aba,PRD95307,Jeans,Technology,6,344.02,10,1857.71,178.98,1073.88,783.83,Bank Transfer,Paid,2023-12-24,CUS4502,Natasha Coleman,Marketplace,Florida,Jacob Short,4 stars,42.66,Canceled,
2024-06-18,98138825-21cb-4378-b63f-8f2e44a80dd8,PRD46453,Smartphone,Appliances,10,331.32,5,3147.54,191.11,1911.1,1236.44,Invoice,Canceled,,CUS3376,Michael Robinson,Online Store,California,Darren Campbell,5 stars,39.86,In Transit,
2024-09-28,fa10ae28-956f-4992-94ad-394c0765a546,PRD43431,Watch,Appliances,4,479.25,15,1629.45,267.58,1070.32,559.13,Pix,Canceled,,CUS1778,Desiree Ross,Physical Store,Texas,Miguel Alvarez,3 stars,13.36,Delivered,2024-09-29
2024-06-02,956457fd-106b-4eff-936b-ca2640af59e6,PRD51259,Sofa,Accessories,10,168.6,0,1686.0,131.48,1314.8,371.2,Credit Card,Paid,2024-06-02,CUS8441,Charles Nelson,Online Store,Texas,Michael Morris,4 stars,38.48,Delivered,2024-06-03
2024-01-18,69c58baa-cdcc-4dcd-8e62-362ab0f7750c,PRD33172,Smartphone,Clothing,5,450.8,10,2028.6,349.08,1745.4,283.2,Pix,Canceled,,CUS8981,Sarah Johnson,Physical Store,New York,Christopher Miller,5 stars,23.18,Delivered,2024-01-23
2024-07-31,32160b89-e2ab-4803-b7e9-b9e60506d37e,PRD21717,Smartphone,Accessories,6,314.9,0,1889.4,171.06,1026.36,863.04,Credit Card,Paid,2024-08-02,CUS8931,David Payne,Physical Store,Florida,Lisa Martinez,3 stars,47.3,Delivered,2024-08-01
2024-02-27,8531672b-5d61-422a-be4d-9cd4f0215f43,PRD54507,Jeans,Accessories,6,329.92,0,1979.52,186.16,1116.96,862.56,Invoice,Canceled,,CUS9473,Kevin Perez,Marketplace,Florida,Jason Day,4 stars,29.53,In Transit,
2024-08-16,f81719e1-f761-4410-ae2c-8cd0e4e567e2,PRD49117,Watch,Clothing,10,210.13,15,1786.11,129.79,1297.9,488.21,Pix,Pending,,CUS6901,Kristine Horne,Marketplace,Illinois,Shawn Beasley,4 stars,19.95,Canceled,
2024-03-22,bcd1f688-a18a-4eea-ac1e-992f828130da,PRD34291,Sofa,Appliances,7,115.39,15,686.57,68.43,479.01,207.56,Bank Transfer,Canceled,,CUS1169,Andrea Hall,Physical Store,Texas,Kyle Singh,1 star,46.64,Canceled,
2024-09-08,78b3e78a-343e-4375-8059-92c46ba2a747,PRD72210,Watch,Technology,7,210.41,0,1472.87,128.63,900.41,572.46,Credit Card,Pending,,CUS6649,Tonya Miller DDS,Marketplace,New York,Cory Brooks,3 stars,35.29,Canceled,
2024-03-28,2e7c57d6-60a2-43fc-8e8e-e222720a0524,PRD43698,Coffee Maker,Technology,9,194.02,20,1396.94,114.07,1026.63,370.31,Invoice,Pending,,CUS4373,Dawn Burton,Physical Store,Illinois,Roberto Cardenas,2 stars,6.27,Canceled,
2024-03-19,93a2898e-3ee6-48e4-9418-72ab0d52480f,PRD68609,Smartphone,Appliances,9,59.36,5,507.53,44.83,403.47,104.06,Credit Card,Canceled,,CUS2692,Brenda Acevedo,Marketplace,Florida,Autumn Casey,5 stars,27.16,Delivered,2024-03-21
2024-08-10,99f32acc-66f2-4eac-85dd-229b7834f367,PRD66334,Coffee Maker,Clothing,9,491.37,20,3537.86,296.77,2670.93,866.93,Credit Card,Paid,2024-08-10,CUS8516,Jacqueline Stokes,Physical Store,Florida,Brian Stewart,4 stars,36.55,Delivered,2024-08-14
2023-10-28,360ef792-c1a1-43ce-9a94-64a322bd09fb,PRD93536,Sofa,Furniture,2,372.52,10,670.54,190.67,381.34,289.2,Credit Card,Canceled,,CUS3648,Larry Hull,Online Store,California,Kathleen Nichols,4 stars,45.71,Delivered,2023-11-03
2023-12-19,aae3da49-6a71-4ff9-99d6-f9b700663fcf,PRD55363,Sofa,Furniture,9,243.27,15,1861.02,191.06,1719.54,141.48,Credit Card,Canceled,,CUS1883,Karen Mack,Physical Store,California,Sara Bell,5 stars,28.22,Canceled,
2024-07-06,a6a4f539-4814-4962-97ed-d80ca08611f3,PRD70374,Jeans,Technology,10,245.32,10,2207.88,176.83,1768.3,439.58,Pix,Pending,,CUS8275,Gregory Williams,Physical Store,Illinois,Jacob Carlson,2 stars,33.95,In Transit,
2024-05-06,3e3f3e48-cc1d-40ea-b8cd-b6408a2d9923,PRD80519,Coffee Maker,Furniture,9,183.03,20,1317.82,105.97,953.73,364.09,Bank Transfer,Paid,2024-05-07,CUS9485,Joyce Anderson,Physical Store,New York,Tina Stevens,1 star,26.47,Canceled,
2024-06-26,75ddbbb5-233d-4809-a947-f67e7d411a58,PRD40718,Watch,Technology,3,203.16,20,487.58,155.4,466.2,21.38,Invoice,Canceled,,CUS3374,Hannah Wilson,Online Store,Florida,Mary Torres,2 stars,9.88,Delivered,2024-07-04
2024-02-12,9a54a9c9-d108-488f-934d-9bd476f55fcf,PRD85305,Watch,Appliances,4,443.28,0,1773.12,353.64,1414.56,358.56,Credit Card,Paid,2024-02-12,CUS5328,Matthew Chavez,Physical Store,California,Emily Nelson DVM,1 star,27.68,In Transit,
2023-12-22,b7fd940c-bb7e-471c-84c2-449291f30fc8,PRD44492,Watch,Appliances,10,141.8,20,1134.4,73.71,737.1,397.3,Credit Card,Pending,,CUS1968,Rachel Turner,Marketplace,Florida,William Brown,3 stars,49.24,In Transit,
2024-06-06,e583ba96-e13a-45cc-a684-34805e54fb3b,PRD34036,Jeans,Technology,2,125.15,5,237.78,80.64,161.28,76.5,Pix,Pending,,CUS6143,Miranda Douglas,Physical Store,Illinois,Patricia White,1 star,17.31,Delivered,2024-06-15
2024-06-22,8b6f8c8e-d5c8-43ee-adcb-8ebf46f17530,PRD94557,Sofa,Furniture,4,410.6,5,1560.28,279.06,1116.24,444.04,Bank Transfer,Canceled,,CUS1873,Scott Phillips,Online Store,New York,Andrea Brooks,1 star,10.28,Delivered,2024-07-02
2024-01-23,75451542-5164-44fc-9d1a-3b7f486e86cb,PRD17203,Smartphone,Appliances,5,228.77,20,915.08,120.23,601.15,313.93,Invoice,Canceled,,CUS2019,Benjamin Mata,Marketplace,Texas,Nichole Fischer,3 stars,23.36,In Transit,
2024-07-17,f31d1d71-c749-460d-9327-331d8e493172,PRD88341,Smartphone,Clothing,9,181.81,0,1636.29,92.46,832.14,804.15,Bank Transfer,Pending,,CUS5887,Courtney Snyder,Marketplace,Florida,Christine Hickman,5 stars,9.07,In Transit,
2024-08-21,c4ad90b7-3d11-427a-aa01-0343bf31e14c,PRD43196,Watch,Technology,3,196.95,0,590.85,118.49,355.47,235.38,Pix,Paid,2024-08-23,CUS6722,James Sims,Online Store,California,Alec Rodriguez,4 stars,31.1,Delivered,2024-08-22
2024-04-18,e702318a-62db-4343-8287-2d2bc5e5bffd,PRD31523,Coffee Maker,Furniture,5,373.09,0,1865.45,229.46,1147.3,718.15,Pix,Paid,2024-04-18,CUS2716,Nicole Walsh,Physical Store,New York,Jimmy Hardy,3 stars,15.0,Canceled,
2023-11-09,73c5f75d-8871-4b05-b069-cab1787a678f,PRD54603,Jeans,Accessories,8,382.65,5,2908.14,240.29,1922.32,985.82,Bank Transfer,Canceled,,CUS8340,Amanda Reyes,Physical Store,New York,Brian Smith,1 star,23.13,Delivered,2023-11-19
2023-11-06,d7178f51-de7c-45bf-8961-d9dad7717451,PRD98260,Watch,Technology,7,314.88,5,2093.95,211.45,1480.15,613.8,Bank Transfer,Canceled,,CUS1365,Vanessa Palmer,Physical Store,Florida,Jeanette Hodges,3 stars,39.58,In Transit,
2024-03-16,bba0fae0-5575-43d1-9c52-b07c129e0a4f,PRD31165,Smartphone,Appliances,7,409.64,5,2724.11,263.74,1846.18,877.93,Pix,Canceled,,CUS7718,Becky Graham,Marketplace,New York,Patricia Collins,1 star,7.16,In Transit,
2024-07-20,9e4b5623-2cc2-41dc-a875-37d61df89cfe,PRD24842,Coffee Maker,Clothing,4,142.15,15,483.31,82.01,328.04,155.27,Invoice,Pending,,CUS4846,Kevin Wise,Marketplace,New York,Mark Cameron,1 star,22.13,Canceled,
2024-04-21,387ca831-d4ca-4585-a0c6-935c2f888406,PRD16494,Coffee Maker,Furniture,1,174.19,0,174.19,109.7,109.7,64.49,Credit Card,Paid,2024-04-23,CUS2310,Caitlin Schmitt,Physical Store,Florida,David Hunter,1 star,14.64,In Transit,
2024-04-04,a7c62757-a2ec-4a15-bb77-2e1e1024d40d,PRD28113,Sofa,Clothing,2,58.77,15,99.91,32.04,64.08,35.83,Credit Card,Canceled,,CUS4438,David Nelson,Marketplace,California,Linda Hooper,2 stars,49.88,Delivered,2024-04-06
2024-02-02,5837df2b-b7b8-4f76-865d-ec81af95739e,PRD94741,Watch,Accessories,9,366.69,5,3135.2,221.98,1997.82,1137.38,Bank Transfer,Paid,2024-02-03,CUS1084,Virginia White,Physical Store,California,Mr. Jimmy Marquez,4 stars,13.84,Canceled,
2024-07-20,05c49cbb-7d79-4e59-bd7c-a2ac24de8e1b,PRD87435,Sofa,Accessories,1,386.85,5,367.51,219.69,219.69,147.82,Pix,Paid,2024-07-23,CUS7072,Deanna Myers,Physical Store,Florida,Laura Gregory,2 stars,28.78,In Transit,
2024-05-07,affb1993-717e-468c-bdd9-8cb7946c1e80,PRD38862,Sofa,Furniture,3,377.6,15,962.88,269.24,807.72,155.16,Credit Card,Paid,2024-05-09,CUS5288,Eileen Mcguire,Physical Store,Florida,Brenda Oconnor,5 stars,20.13,Delivered,2024-05-14
2024-09-22,c9daf727-0dd6-40f1-9d96-64811835b6a2,PRD78052,Watch,Clothing,9,84.51,0,760.59,53.43,480.87,279.72,Bank Transfer,Pending,,CUS9533,Charles King,Marketplace,Illinois,Rachel Howard,5 stars,19.52,Delivered,2024-09-27
2024-05-09,ef4133fc-906f-4d5a-ab2c-a86c5f86ec5b,PRD62983,Smartphone,Appliances,3,140.16,5,399.46,78.48,235.44,164.02,Bank Transfer,Pending,,CUS8909,Crystal Petersen,Physical Store,Texas,Meghan Ford,3 stars,20.39,Delivered,2024-05-19
2024-02-16,7c8fb729-5519-4c79-9c5a-142e2477f134,PRD48946,Smartphone,Clothing,5,228.34,15,970.45,145.89,729.45,241.0,Pix,Paid,2024-02-18,CUS1103,Geoffrey Jackson,Online Store,Illinois,Gregory Johnson,4 stars,31.12,Canceled,
2023-11-18,2e07782a-d0d7-4013-a337-503a81e7fab4,PRD94783,Smartphone,Clothing,10,253.52,5,2408.44,135.34,1353.4,1055.04,Pix,Paid,2023-11-23,CUS6147,Jennifer Richardson,Online Store,New York,Chelsea Morgan,1 star,20.32,In Transit,
2024-07-25,99cb590d-2ac4-430d-9dfe-b14e02194587,PRD60651,Sofa,Accessories,9,151.08,10,1223.75,112.0,1008.0,215.75,Bank Transfer,Canceled,,CUS3722,Jeffrey Stewart,Marketplace,New York,Heather Schmidt,3 stars,9.72,Canceled,
2024-09-18,b56975ca-6d54-4113-81b4-ff34be90dc64,PRD24623,Jeans,Clothing,5,148.44,15,630.87,99.52,497.6,133.27,Pix,Canceled,,CUS2234,Bradley Ross,Marketplace,Illinois,Megan Myers,3 stars,10.17,In Transit,
2023-12-01,985b4beb-802a-40f2-9fc6-885bc1d48ad6,PRD38231,Watch,Accessories,5,415.72,0,2078.6,287.54,1437.7,640.9,Invoice,Canceled,,CUS4158,Jeffrey Fleming,Physical Store,Florida,Kelly Snow,2 stars,14.62,Canceled,
2024-08-14,62921f61-b0d9-46de-b4d2-1e9b667b03bf,PRD56303,Watch,Appliances,3,249.94,5,712.33,190.37,571.11,141.22,Credit Card,Canceled,,CUS5363,Amanda Mccoy,Marketplace,New York,Elizabeth Martin,3 stars,47.18,Canceled,
2024-09-05,59364781-c7d2-48aa-865a-b693b788306a,PRD99124,Coffee Maker,Technology,7,380.32,20,2129.79,222.72,1559.04,570.75,Pix,Canceled,,CUS9658,Hannah Carson,Marketplace,Texas,Bryan Moore,1 star,17.57,Canceled,
2024-05-21,d5fb0c2a-4163-4ea1-8798-5c65a30b0ef7,PRD34634,Sofa,Clothing,10,191.64,5,1820.58,121.54,1215.4,605.18,Pix,Pending,,CUS8848,Christina Smith,Physical Store,Texas,Jennifer Stark,4 stars,16.1,Delivered,2024-05-28
2024-06-15,23ac6be8-c7a6-4fe9-832b-842b40833597,PRD30388,Watch,Furniture,1,125.08,20,100.06,70.81,70.81,29.25,Invoice,Paid,2024-06-15,CUS2442,Lee Hart,Physical Store,California,Kathleen Griffin,1 star,41.81,Canceled,
2024-03-13,0193ec17-f0db-4969-aa65-cb08b0c84080,PRD18151,Sofa,Clothing,1,221.59,20,177.27,168.73,168.73,8.54,Pix,Paid,2024-03-14,CUS7684,Robert Cook,Online Store,New York,Michael Hernandez,3 stars,15.48,In Transit,
