Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-08-24,6d5e6df9-4bb0-4cb9-882c-91c306fa538e,PRD66826,Coffee Maker,Technology,3,102.22,0,306.66,64.11,192.33,114.33,Credit Card,Canceled,,CUS1320,Michael Guzman,Physical Store,California,Kenneth Morgan,3 stars,44.62,Delivered,2024-09-01
2023-12-02,6c4d7a15-ec53-4f2b-a194-742f01eae676,PRD26814,Coffee Maker,Clothing,8,397.43,15,2702.52,275.85,2206.8,495.72,Credit Card,Canceled,,CUS5597,Ann Goodwin,Online Store,Texas,Marie Moore,2 stars,35.91,Delivered,2023-12-10
2024-01-25,c49ddf5f-2409-4bfb-a20c-37a9c55daf01,PRD40834,Coffee Maker,Technology,8,352.8,0,2822.4,268.0,2144.0,678.4,Pix,Paid,2024-01-28,CUS1615,Barbara Carpenter,Marketplace,New York,Carolyn Pittman,2 stars,23.2,Canceled,
2023-12-16,ea5f7377-087d-4c90-ba9b-f91f9811901d,PRD93595,Watch,Clothing,7,398.14,0,2786.98,253.35,1773.45,1013.53,Credit Card,Pending,,CUS9339,Mr. Ryan Reyes DVM,Online Store,New York,Christina Reynolds,1 star,13.91,In Transit,
2024-04-07,e27acf18-62c4-42dd-ae3c-65478914a6ff,PRD87231,Watch,Clothing,8,475.38,20,3042.43,341.4,2731.2,311.23,Pix,Canceled,,CUS1700,Adam Smith,Physical Store,Florida,James Mcknight,2 stars,19.16,Canceled,
2024-01-29,9eab6a7c-a7f4-4361-ae5a-aba39cb30242,PRD58167,Jeans,Appliances,8,494.28,20,3163.39,345.07,2760.56,402.83,Invoice,Pending,,CUS1172,Tyler Chen,Physical Store,Texas,Ronald Brown,1 star,11.58,In Transit,
2023-12-02,3893ccf6-aa3b-4f06-a041-b933904cd189,PRD64562,Smartphone,Clothing,4,413.77,15,1406.82,225.6,902.4,504.42,Bank Transfer,Paid,2023-12-05,CUS3596,Samuel Baker,Physical Store,Illinois,Scott Parker,2 stars,10.15,In Transit,
2024-08-28,5e74491b-d9b8-499c-8785-cd7c424369e7,PRD29606,Watch,Accessories,6,143.17,15,730.17,100.38,602.28,127.89,Credit Card,Pending,,CUS7757,Christopher Williams,Online Store,Florida,Scott Peterson,3 stars,15.79,Delivered,2024-09-06
2024-04-30,a3be46a3-6675-46f4-bc25-e5e0be077dc1,PRD11154,Watch,Furniture,9,261.18,20,1880.5,139.08,1251.72,628.78,Invoice,Pending,,CUS3406,Billy Murray,Physical Store,Texas,Joshua Gomez,4 stars,26.6,Canceled,
2023-12-12,52eec267-9e94-42af-b4c5-0dbe923f9b60,PRD58631,Coffee Maker,Appliances,9,177.77,10,1439.94,124.92,1124.28,315.66,Invoice,Canceled,,CUS6557,William Valdez,Physical Store,California,Kimberly Fry,1 star,10.55,Delivered,2023-12-20
2024-10-05,e29d5935-d453-440d-a254-859589b64f8c,PRD25334,Smartphone,Accessories,7,297.23,15,1768.52,177.0,1239.0,529.52,Pix,Pending,,CUS5915,Megan Randall,Physical Store,Florida,Gerald Vang,4 stars,16.54,Canceled,
2024-03-17,1057a30b-5564-472b-94e3-08ad976f66ae,PRD26459,Sofa,Clothing,9,483.32,10,3914.89,293.31,2639.79,1275.1,Bank Transfer,Canceled,,CUS7346,Christina Boyer,Marketplace,Illinois,Mary Wiley,5 stars,14.06,Canceled,
2023-11-24,1d24990b-3650-49f9-a131-8ef99df49a27,PRD85023,Coffee Maker,Clothing,4,303.41,15,1031.59,204.24,816.96,214.63,Bank Transfer,Paid,2023-11-28,CUS8571,Christine Sullivan,Marketplace,Florida,Erin Wiley,4 stars,48.66,Canceled,
2023-11-10,dde95382-2ec5-4291-9254-9e09d4e19895,PRD28111,Sofa,Appliances,4,424.02,15,1441.67,222.4,889.6,552.07,Invoice,Pending,,CUS4783,Mary Smith,Physical Store,California,Travis Pugh,1 star,7.0,In Transit,
2024-08-08,dfb844c6-f93d-46d3-9989-4bb3db6600d4,PRD50506,Watch,Furniture,1,487.77,15,414.6,328.37,328.37,86.23,Invoice,Paid,2024-08-12,CUS6419,Barbara Boyd,Physical Store,California,Kristina Clarke,3 stars,21.67,Canceled,
2024-04-01,6fe80589-82fc-4de7-ad3e-80a5fe5a1f94,PRD73292,Coffee Maker,Technology,5,254.17,15,1080.22,168.35,841.75,238.47,Credit Card,Pending,,CUS1637,Scott Boone,Marketplace,California,Martin Wood,1 star,47.69,In Transit,
2024-09-15,f47b85e4-9d60-4047-8072-691544626947,PRD97335,Sofa,Technology,1,320.25,10,288.23,197.8,197.8,90.43,Bank Transfer,Canceled,,CUS7685,Andrew Armstrong,Physical Store,Illinois,Kimberly Owens,2 stars,7.26,Delivered,2024-09-25
2024-01-14,28813383-cfee-47a1-a034-243021ec766d,PRD74373,Sofa,Technology,5,313.71,10,1411.69,214.24,1071.2,340.49,Invoice,Canceled,,CUS8534,Rachel Clark,Physical Store,New York,Kathleen Weber,2 stars,29.57,Delivered,2024-01-19
2024-04-27,d57b5367-913f-4341-9049-9bcd22e332a0,PRD38820,Sofa,Appliances,9,243.53,10,1972.59,165.68,1491.12,481.47,Credit Card,Pending,,CUS3108,Daniel Thomas,Online Store,New York,Samantha Dixon,4 stars,26.96,Canceled,
2024-03-14,90018f56-8546-4bd5-b5af-edd6a1de1eb0,PRD43859,Coffee Maker,Appliances,4,204.32,15,694.69,162.46,649.84,44.85,Bank Transfer,Canceled,,CUS5316,Ryan Harper,Marketplace,New York,Christina Flores,2 stars,16.56,Canceled,
2023-11-19,e7760fbf-c1ce-43ff-8c40-eb3dfb7fc81c,PRD20956,Jeans,Accessories,7,402.4,10,2535.12,256.8,1797.6,737.52,Credit Card,Paid,2023-11-19,CUS7251,Cynthia Watson,Online Store,California,Adam James,1 star,34.38,Canceled,
2024-01-26,b9b0e102-1812-47b3-94f7-b407a5a2b395,PRD89479,Smartphone,Technology,5,300.86,20,1203.44,154.93,774.65,428.79,Credit Card,Pending,,CUS9317,Jennifer Singh,Physical Store,New York,John Graham,3 stars,48.95,Delivered,2024-02-01
2024-07-18,550fc920-05ca-4f9f-bfa2-878cd961f5ec,PRD15492,Watch,Accessories,3,328.54,0,985.62,217.62,652.86,332.76,Invoice,Canceled,,CUS9452,Krystal Santos,Online Store,Texas,Andrew Donovan,3 stars,38.03,Delivered,2024-07-26
2024-06-21,63167399-7587-4622-8f40-3aa74006c4a2,PRD49196,Smartphone,Appliances,7,270.46,5,1798.56,215.31,1507.17,291.39,Bank Transfer,Pending,,CUS3626,Madison Mills,Physical Store,Florida,Samuel Douglas,5 stars,20.86,Delivered,2024-06-27
2024-02-14,e5fe1e23-b203-4fc0-a6ba-bcaa71b7739d,PRD79004,Smartphone,Clothing,8,206.57,15,1404.68,140.55,1124.4,280.28,Bank Transfer,Canceled,,CUS4176,Nicole Richardson,Marketplace,New York,Michael Evans,1 star,48.61,Delivered,2024-02-16
2024-04-14,d1d2e4cf-084c-4b6f-a211-01ce15c74c27,PRD82330,Coffee Maker,Appliances,9,202.26,10,1638.31,106.81,961.29,677.02,Pix,Pending,,CUS4427,Matthew White,Physical Store,Illinois,Rachel Marquez,5 stars,31.95,Delivered,2024-04-19
2024-04-10,cc28f829-a3e5-4752-8cfa-0c8be211d29c,PRD10554,Jeans,Technology,4,173.27,10,623.77,93.78,375.12,248.65,Bank Transfer,Paid,2024-04-15,CUS2918,Michael Haynes,Online Store,Texas,Jesse Lewis,4 stars,27.63,Delivered,2024-04-19
2024-08-15,5de8ac52-7991-40de-a8c3-f1ac438ab87c,PRD31496,Coffee Maker,Technology,2,158.3,20,253.28,85.77,171.54,81.74,Credit Card,Pending,,CUS9739,Erin Lawson,Marketplace,California,Gregory Pope,5 stars,40.61,Delivered,2024-08-23
2023-12-25,8dbadb31-4a94-4e3f-87db-f3bb5ce57b25,PRD24858,Coffee Maker,Technology,2,122.53,10,220.55,81.1,162.2,58.35,Pix,Pending,,CUS1490,Madison Hernandez,Physical Store,Texas,Heather Cook,2 stars,33.82,Canceled,
2024-04-27,75853cd8-24cd-4684-8566-7665f62b06fb,PRD13818,Watch,Clothing,10,382.63,20,3061.04,213.84,2138.4,922.64,Pix,Canceled,,CUS1013,Aaron Gomez,Marketplace,California,Jeremy Stevenson,4 stars,14.67,Delivered,2024-05-06
2024-08-13,23246c2f-35fb-4328-8cce-57ba272cb68a,PRD27715,Coffee Maker,Accessories,3,298.27,20,715.85,169.83,509.49,206.36,Bank Transfer,Canceled,,CUS8576,Samuel Gonzales,Physical Store,Texas,Henry Simpson,2 stars,45.92,Delivered,2024-08-22
2024-06-01,ea49fe73-0a6f-4e61-97ff-8dfd894cc290,PRD92172,Sofa,Clothing,3,232.92,10,628.88,147.95,443.85,185.03,Invoice,Canceled,,CUS8756,Timothy Roberts,Marketplace,New York,Sean Delacruz,5 stars,42.68,Delivered,2024-06-08
2024-02-13,e96cdd27-bb71-4757-8c4f-40562c6bbd51,PRD90164,Jeans,Appliances,2,487.76,15,829.19,373.25,746.5,82.69,Invoice,Paid,2024-02-13,CUS5642,Matthew Nelson,Online Store,Texas,Benjamin Gonzalez,4 stars,11.86,Delivered,2024-02-20
2024-03-27,96cdd9fb-b4cb-4111-a92f-b6c21d144b51,PRD30037,Sofa,Furniture,7,230.71,5,1534.22,180.15,1261.05,273.17,Bank Transfer,Paid,2024-03-31,CUS7322,Joshua Diaz,Physical Store,Florida,Gregory Wilkinson,3 stars,16.74,In Transit,
2024-10-11,0b4aef12-772e-4f9a-be33-477f94688d00,PRD79575,Coffee Maker,Appliances,2,76.84,5,146.0,57.89,115.78,30.22,Bank Transfer,Canceled,,CUS3483,Timothy Martin,Marketplace,Texas,George Cook,5 stars,39.03,Delivered,2024-10-15
2023-12-29,120702e8-92c0-4021-bee0-b3168972d1de,PRD11393,Smartphone,Accessories,2,426.06,5,809.51,254.9,509.8,299.71,Invoice,Canceled,,CUS1503,Jennifer Davenport,Physical Store,New York,Shirley Butler,3 stars,46.77,Canceled,
2024-04-08,0c87ec96-c336-49fa-91f2-bfbac3bb3aa2,PRD74044,Sofa,Furniture,9,329.73,10,2670.81,225.3,2027.7,643.11,Bank Transfer,Paid,2024-04-12,CUS1791,James Lopez,Online Store,California,Michael Kelley,1 star,11.92,Canceled,
2024-07-13,9b33e1ca-7065-46ba-93d5-2ed62813f9b2,PRD67578,Watch,Appliances,1,257.19,5,244.33,151.75,151.75,92.58,Pix,Paid,2024-07-17,CUS7598,Devin Thornton,Marketplace,New York,Francis Ramsey,4 stars,11.46,In Transit,
2023-12-15,d6ba6a0e-6b5f-4673-9a52-e734cb3a081f,PRD22915,Sofa,Furniture,5,446.31,15,1896.82,285.71,1428.55,468.27,Bank Transfer,Canceled,,CUS8350,Jessica Gregory,Marketplace,New York,Danielle Cameron,4 stars,27.31,Canceled,
2024-03-09,052c7712-404a-49da-bd58-0ee76f48f879,PRD49204,Jeans,Furniture,10,361.41,5,3433.39,276.46,2764.6,668.79,Invoice,Pending,,CUS8837,Karen Schmidt MD,Physical Store,New York,Rachel Peterson,1 star,39.79,Delivered,2024-03-18
2024-01-19,937b19ed-fba8-49a5-bbf7-5b9aa50bc8a8,PRD95425,Smartphone,Accessories,8,372.03,10,2678.62,231.46,1851.68,826.94,Bank Transfer,Canceled,,CUS6442,Jeffrey Hanson,Online Store,New York,Annette Roberts,1 star,29.26,In Transit,
2023-12-02,e133a81b-0e69-4431-956f-67d69d04c7d3,PRD69241,Smartphone,Furniture,8,429.55,15,2920.94,238.93,1911.44,1009.5,Pix,Canceled,,CUS2219,Brittany Weber,Physical Store,Florida,Brittany Keith,4 stars,9.59,Delivered,2023-12-04
2024-01-05,2ffc95b0-4db9-4731-b793-ea1976daf506,PRD83768,Jeans,Clothing,9,262.37,20,1889.06,168.45,1516.05,373.01,Credit Card,Paid,2024-01-07,CUS8466,Gregory Mcguire,Online Store,Florida,Stephanie James,2 stars,47.61,Delivered,2024-01-11
2023-11-29,b59b4a19-47a4-44dd-8306-5026d0a5d86e,PRD14495,Smartphone,Furniture,8,237.81,5,1807.36,140.0,1120.0,687.36,Bank Transfer,Pending,,CUS9583,Jennifer Young,Physical Store,Illinois,Jake Simon,2 stars,14.35,Canceled,
2023-10-31,5d62ea77-ff10-4ada-94e7-5973358d8fe7,PRD35829,Coffee Maker,Technology,1,498.79,5,473.85,353.01,353.01,120.84,Invoice,Pending,,CUS9667,Justin Williamson,Marketplace,Texas,Mr. Robert Sandoval,4 stars,34.59,Canceled,
2023-11-12,0c0c2338-c533-4b02-88a8-6cfaac987b70,PRD10791,Watch,Appliances,8,83.05,15,564.74,47.3,378.4,186.34,Bank Transfer,Pending,,CUS8210,Heather Sparks,Marketplace,California,Jocelyn Sanchez,4 stars,23.79,Canceled,
2024-04-11,d1cbbed1-f1d1-4b04-8e5e-b3ac55975199,PRD46514,Sofa,Appliances,4,137.74,15,468.32,98.61,394.44,73.88,Bank Transfer,Pending,,CUS2788,Robert King,Online Store,New York,Tammy Dyer,1 star,36.08,Canceled,
2023-11-22,b4f0d4e7-5e09-438b-99bf-1c3251f20638,PRD20361,Smartphone,Clothing,5,130.73,20,522.92,76.55,382.75,140.17,Invoice,Paid,2023-11-26,CUS7375,Melissa Duffy,Physical Store,Florida,Nicholas Alexander,2 stars,11.04,In Transit,
2024-09-25,d65def1c-c57c-47dc-aa84-dde5e419d90e,PRD55228,Sofa,Furniture,2,332.81,5,632.34,218.83,437.66,194.68,Credit Card,Canceled,,CUS2318,Melissa Keller,Marketplace,California,Shannon Huffman,4 stars,39.13,Delivered,2024-10-05
2024-03-23,71945855-d589-4132-a0a7-76dfd1a54a11,PRD44203,Coffee Maker,Clothing,4,309.91,5,1177.66,235.66,942.64,235.02,Bank Transfer,Canceled,,CUS7292,Peggy Fields,Marketplace,Florida,Erica Paul,5 stars,33.33,In Transit,
2024-03-25,0108b500-a4ff-495a-bd6f-6f4af4f80e50,PRD55992,Watch,Furniture,3,113.35,20,272.04,84.63,253.89,18.15,Credit Card,Paid,2024-03-27,CUS5467,Benjamin Whitaker,Physical Store,Texas,Rebecca Cantu,3 stars,22.35,Delivered,2024-03-28
