Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-04-01,34f5e210-a15a-4024-9560-171b0ab02823,PRD20309,Jeans,Accessories,2,161.29,10,290.32,121.09,242.18,48.14,Credit Card,Paid,2024-04-06,CUS2047,Rebecca Chapman,Online Store,Texas,Amber Johnson,3 stars,38.37,Delivered,2024-04-02
2023-12-07,f66bdce0-a80a-4e7a-9ff8-a8b50d0e86d8,PRD86703,Jeans,Accessories,1,63.27,10,56.94,43.06,43.06,13.88,Credit Card,Canceled,,CUS8173,Jamie Harmon,Marketplace,New York,Jeffrey Armstrong,2 stars,14.11,Delivered,2023-12-15
2024-10-20,49052f8d-a1fc-484c-8934-0fc6be4875ad,PRD47011,Smartphone,Clothing,4,133.7,5,508.06,104.97,419.88,88.18,Bank Transfer,Canceled,,CUS4485,Roger Coleman,Online Store,Illinois,Charles Erickson,2 stars,20.72,Canceled,
2024-09-01,e6c113e9-71dd-405d-a737-57cfa6530ab7,PRD85743,Coffee Maker,Accessories,2,455.45,15,774.26,272.46,544.92,229.34,Pix,Pending,,CUS4771,Rebecca Wright,Online Store,Florida,Jason Jones,5 stars,22.33,Canceled,
2024-05-17,94aceb29-7ee2-4871-9591-332b240560ea,PRD79590,Coffee Maker,Technology,2,358.2,20,573.12,259.31,518.62,54.5,Pix,Canceled,,CUS8442,Christina Johnson,Marketplace,California,Peggy Black,3 stars,37.0,Canceled,
2024-07-08,59477eb5-1449-40e4-9d7c-2ad66752b9a5,PRD72552,Jeans,Technology,10,268.3,20,2146.4,205.63,2056.3,90.1,Pix,Paid,2024-07-12,CUS9265,Tiffany Carroll,Marketplace,New York,Keith Gonzalez,5 stars,6.91,Delivered,2024-07-17
2024-05-30,de18b658-5894-4e8d-bad6-abcbf431c2cf,PRD52180,Smartphone,Clothing,6,310.79,10,1678.27,244.41,1466.46,211.81,Pix,Canceled,,CUS3574,Cynthia Ellis,Marketplace,Florida,Matthew Carter,4 stars,13.0,Delivered,2024-06-02
2024-03-11,ef12137e-1858-41bd-8a1a-3d9d1ba2056d,PRD38107,Smartphone,Technology,7,167.87,15,998.83,114.84,803.88,194.95,Bank Transfer,Canceled,,CUS2363,Steven Scott,Marketplace,California,Brianna Barnes,4 stars,9.13,Canceled,
2023-11-19,194a6830-c02e-472c-b286-6907207140af,PRD35598,Coffee Maker,Appliances,5,156.85,20,627.4,86.97,434.85,192.55,Pix,Paid,2023-11-24,CUS3196,Eric Morris,Online Store,Illinois,Jonathan Jones,5 stars,12.87,Delivered,2023-11-26
2024-10-19,7d2d29f5-dae5-488f-9d5a-30ad8d154261,PRD12813,Sofa,Appliances,8,293.75,20,1880.0,201.04,1608.32,271.68,Bank Transfer,Canceled,,CUS2887,Jennifer Jones,Marketplace,Illinois,Sarah Fritz,4 stars,11.22,Canceled,
2023-11-21,f9da0618-9b3b-48cb-9714-b9ef5a6aa6a5,PRD28480,Smartphone,Furniture,1,260.54,10,234.49,206.44,206.44,28.05,Invoice,Canceled,,CUS7022,Aaron Mendez,Online Store,Florida,Phillip Rogers,2 stars,48.35,In Transit,
2023-11-30,e720132c-8a09-418c-8463-ae071ce824d3,PRD56084,Coffee Maker,Furniture,10,336.02,15,2856.17,266.7,2667.0,189.17,Bank Transfer,Pending,,CUS7130,Jennifer Haley,Online Store,Florida,Beth Fuller,1 star,26.22,Canceled,
2024-06-09,2903ccb1-e577-4718-8ba9-0c75dc2c4550,PRD83785,Smartphone,Clothing,2,188.36,15,320.21,97.4,194.8,125.41,Invoice,Paid,2024-06-10,CUS9871,Michelle Warren,Physical Store,Texas,Glenn Thompson,2 stars,7.14,Delivered,2024-06-10
2024-06-04,620875a0-6006-4e9d-96ec-c5dc69844953,PRD71153,Smartphone,Appliances,4,95.94,20,307.01,76.68,306.72,0.29,Invoice,Canceled,,CUS8677,John Foster,Marketplace,New York,Christina Campbell,5 stars,7.48,In Transit,
2024-09-05,d844bfe6-169b-4a38-9b2c-1203f8190cb5,PRD94881,Watch,Technology,1,247.67,15,210.52,150.99,150.99,59.53,Invoice,Paid,2024-09-05,CUS9153,Elizabeth Taylor,Marketplace,New York,Gregory Benton,3 stars,33.81,Canceled,
2024-02-16,9c6f6a5a-c481-4566-a1a5-c98880dc7a83,PRD34237,Coffee Maker,Appliances,10,352.42,15,2995.57,243.1,2431.0,564.57,Pix,Canceled,,CUS3982,Cynthia Cohen,Physical Store,Illinois,Jessica Hernandez,4 stars,7.68,In Transit,
2024-10-06,fb7878e7-aebd-4e81-8ebd-ec115fc39851,PRD83854,Watch,Accessories,6,259.92,20,1247.62,146.16,876.96,370.66,Pix,Paid,2024-10-09,CUS9574,Veronica Barrett,Marketplace,Florida,Christopher Bowman,1 star,49.79,Delivered,2024-10-15
2024-02-15,fb140a6a-2a2e-4dc1-8d8d-2140616441cb,PRD31299,Coffee Maker,Accessories,8,422.92,15,2875.86,307.68,2461.44,414.42,Credit Card,Pending,,CUS1231,Matthew Cruz,Marketplace,Texas,Steve Rivera,4 stars,16.19,Delivered,2024-02-16
2023-11-14,8d14d446-5bdf-4339-8e19-ad729e09cd2b,PRD37053,Sofa,Clothing,8,142.98,15,972.26,100.47,803.76,168.5,Pix,Paid,2023-11-18,CUS5636,Gregory Watson,Online Store,Florida,Rebecca Johnson,1 star,31.79,In Transit,
2023-11-04,6cd6047e-3193-408b-b268-dbcaf368e0eb,PRD66755,Watch,Technology,5,274.86,20,1099.44,217.55,1087.75,11.69,Credit Card,Canceled,,CUS9124,Jennifer Crawford,Marketplace,California,Dean Ross,1 star,39.17,Canceled,
2024-05-28,b44a2e77-d806-49c2-84b4-7e14b25fd01a,PRD69195,Smartphone,Appliances,2,200.68,5,381.29,150.14,300.28,81.01,Bank Transfer,Paid,2024-06-02,CUS9084,Wesley Cruz,Physical Store,Illinois,Tristan Jordan,1 star,15.2,Canceled,
2023-10-27,d00478a4-8451-45e1-a738-ba912e6537de,PRD11610,Watch,Technology,8,437.11,15,2972.35,323.59,2588.72,383.63,Bank Transfer,Pending,,CUS9358,Courtney Glenn,Physical Store,Texas,David Rodriguez,2 stars,20.65,In Transit,
2024-01-18,7d5a81d8-d4e1-419e-8284-08addef96e66,PRD75734,Coffee Maker,Furniture,5,143.12,20,572.48,108.71,543.55,28.93,Credit Card,Pending,,CUS6470,Michelle Ellis,Physical Store,Florida,Charles Baker,4 stars,37.52,Delivered,2024-01-19
2024-03-23,92378c7a-1d0e-44f4-8094-c7dc519a80f3,PRD65183,Smartphone,Furniture,1,89.22,15,75.84,55.29,55.29,20.55,Invoice,Canceled,,CUS4935,Connor Johnson,Physical Store,Florida,Matthew Phillips,4 stars,37.58,In Transit,
2023-12-20,65b4bad8-cf3f-4ffe-b4c8-d6093119d06b,PRD95529,Jeans,Technology,6,158.97,15,810.75,108.2,649.2,161.55,Pix,Pending,,CUS2174,Corey Griffith,Physical Store,Illinois,Robert Cobb,1 star,41.37,Delivered,2023-12-30
2024-09-21,20a35caf-736c-4467-85e3-18f0fff3b643,PRD90056,Smartphone,Accessories,9,78.27,5,669.21,49.41,444.69,224.52,Credit Card,Paid,2024-09-24,CUS8023,Charles Green,Physical Store,New York,Michael Hall,3 stars,13.08,Delivered,2024-09-26
2024-07-14,642fb0b1-8739-446a-be9b-b1e1118e875a,PRD56438,Smartphone,Appliances,6,455.42,0,2732.52,236.07,1416.42,1316.1,Bank Transfer,Paid,2024-07-16,CUS2658,Thomas Sanchez,Marketplace,Texas,Jennifer Dixon,1 star,8.87,Delivered,2024-07-19
2024-06-03,ed2c2e2d-a40a-4e54-a951-602d8f8f525d,PRD62098,Coffee Maker,Accessories,2,239.93,0,479.86,120.46,240.92,238.94,Pix,Paid,2024-06-08,CUS9160,Brian Gonzalez,Marketplace,Illinois,Michael Williamson,5 stars,33.32,Canceled,
2024-04-09,7faf4312-3990-4d13-91e6-e309f998b071,PRD62453,Sofa,Clothing,4,306.84,15,1043.26,200.67,802.68,240.58,Invoice,Pending,,CUS1683,Heather Hubbard,Online Store,Texas,Fernando Carlson,1 star,15.59,Delivered,2024-04-16
2024-04-03,559eeaad-b080-4aef-864b-051278320391,PRD13289,Smartphone,Clothing,8,324.13,20,2074.43,237.75,1902.0,172.43,Invoice,Paid,2024-04-03,CUS4403,Pamela May,Online Store,Florida,James Vaughan,1 star,41.91,Canceled,
2024-06-14,22565ecb-e55c-4bb5-b895-a378af8e068a,PRD15059,Sofa,Appliances,8,318.18,5,2418.17,229.86,1838.88,579.29,Credit Card,Pending,,CUS8987,Kristina Mendoza,Marketplace,Illinois,Danielle Collins,2 stars,32.32,Delivered,2024-06-15
2024-04-07,20259f8f-9e74-4bc4-be88-059de8df9462,PRD83266,Sofa,Furniture,9,318.18,10,2577.26,206.45,1858.05,719.21,Invoice,Pending,,CUS7068,Jennifer Harrison,Marketplace,New York,Beth Ramirez,1 star,46.49,In Transit,
2024-04-10,ba6633b6-c6c2-4e18-9cc5-a31ce36c06a4,PRD43080,Coffee Maker,Appliances,1,326.01,5,309.71,257.28,257.28,52.43,Pix,Pending,,CUS1820,Robert Jones,Online Store,California,Margaret Sexton,3 stars,13.8,In Transit,
2024-10-20,d066e85f-50f5-40b7-8cc0-3aa47b0f4b41,PRD27613,Jeans,Accessories,6,163.9,15,835.89,105.07,630.42,205.47,Invoice,Canceled,,CUS8877,Keith Doyle,Physical Store,Florida,Christopher Cohen,4 stars,32.49,Delivered,2024-10-23
2024-10-03,49394531-c5b3-4bcf-aa99-db71eb5e8591,PRD52260,Watch,Appliances,7,111.74,10,703.96,81.51,570.57,133.39,Pix,Canceled,,CUS1734,Charles Clark,Physical Store,California,Russell Bennett,1 star,17.29,Delivered,2024-10-11
2024-07-11,7bcc9476-b79e-4ded-a8a0-52afe150a56a,PRD50617,Jeans,Accessories,5,241.12,0,1205.6,168.37,841.85,363.75,Invoice,Canceled,,CUS6808,Todd Werner,Online Store,California,Kenneth Jones,5 stars,44.2,Canceled,
2024-04-18,ad5ee206-d15d-4e5e-aa2a-657ec26a8825,PRD38088,Sofa,Technology,1,231.59,15,196.85,136.52,136.52,60.33,Credit Card,Paid,2024-04-18,CUS5393,Jamie Cook,Marketplace,California,William Diaz,5 stars,42.24,Delivered,2024-04-26
2024-02-05,52b9e0aa-eae5-40cf-9dec-bb655ae2fdf2,PRD78078,Smartphone,Clothing,7,303.61,10,1912.74,211.31,1479.17,433.57,Invoice,Canceled,,CUS8071,Joshua Smith,Marketplace,New York,Ms. Katrina Robinson,1 star,12.15,In Transit,
2024-03-15,c6ed4ac9-dace-416d-a9a0-5a22186597b0,PRD79304,Watch,Appliances,6,159.79,10,862.87,126.65,759.9,102.97,Pix,Canceled,,CUS2208,Sherry Graham,Physical Store,Illinois,Ricardo Allen,3 stars,33.93,Canceled,
2024-02-09,491a6e33-9994-4865-b269-02bdd79587fe,PRD50454,Sofa,Appliances,9,111.82,15,855.42,84.74,762.66,92.76,Invoice,Pending,,CUS5170,Jose Griffin,Marketplace,Texas,Donna Barnes,1 star,6.18,Delivered,2024-02-10
2024-09-26,e36ff62b-2c6c-4a0c-a2ea-91843ab3a621,PRD10845,Jeans,Accessories,10,118.23,0,1182.3,76.99,769.9,412.4,Credit Card,Canceled,,CUS5330,Sarah Trevino,Online Store,Illinois,Christopher Wallace,3 stars,48.36,In Transit,
2024-01-07,c9f4c60a-587f-419c-9707-ce0a7be6fe48,PRD17296,Coffee Maker,Furniture,10,115.57,15,982.34,65.67,656.7,325.64,Pix,Pending,,CUS2272,Cory Harrison,Online Store,Illinois,Cynthia Gaines,5 stars,45.58,Canceled,
2024-05-28,7829df42-3565-4c00-b614-81f5a836bc64,PRD55929,Jeans,Accessories,5,393.74,20,1574.96,310.7,1553.5,21.46,Pix,Paid,2024-05-29,CUS1200,Lindsey Allen,Physical Store,Texas,Glenn Roach,4 stars,20.14,Delivered,2024-06-06
2024-07-24,08767c6d-d664-4f5c-a628-aac9facffaab,PRD87798,Coffee Maker,Furniture,4,224.15,5,851.77,127.59,510.36,341.41,Pix,Pending,,CUS1304,Natalie Jones,Online Store,Texas,Jessica Wong,4 stars,43.73,Delivered,2024-07-27
2024-02-20,09c7e1b2-b33a-4a57-9457-6ecdfb2fe559,PRD16940,Sofa,Technology,5,232.7,5,1105.33,164.34,821.7,283.63,Bank Transfer,Paid,2024-02-20,CUS7864,Melissa Jenkins,Physical Store,California,Steve Wolfe,2 stars,13.79,In Transit,
2024-01-19,5943ca9e-44b6-4bff-b11c-46e91ca1d767,PRD29333,Smartphone,Appliances,9,486.17,5,4156.75,319.18,2872.62,1284.13,Invoice,Paid,2024-01-22,CUS9463,Paula Roth,Physical Store,Florida,Trevor Moore,4 stars,35.58,Canceled,
2024-09-12,23a49385-9eb1-4908-bbee-8830388967c9,PRD45763,Sofa,Accessories,9,89.41,10,724.22,53.41,480.69,243.53,Credit Card,Canceled,,CUS7843,Briana Garcia,Physical Store,Florida,Erica Roberts,3 stars,47.57,In Transit,
