Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-03-01,4cfc0960-a507-4f5a-82f1-58d94c4f844f,PRD84363,Watch,Clothing,6,174.53,10,942.46,96.18,577.08,365.38,Credit Card,Canceled,,CUS1752,Corey Glover,Marketplace,New York,Andrea Bullock,1 star,38.16,Canceled,
2023-12-23,b48e380c-dbd0-4ef8-a0e9-3eaace762841,PRD71533,Coffee Maker,Appliances,3,337.49,10,911.22,198.16,594.48,316.74,Pix,Pending,,CUS4441,Lacey Porter,Online Store,Florida,Sara Farrell,5 stars,9.37,Delivered,2023-12-29
2024-05-30,d1c1a91e-ba52-4014-be51-ccefe97bd8b0,PRD63449,Jeans,Furniture,2,278.44,20,445.5,172.5,345.0,100.5,Credit Card,Canceled,,CUS2794,Elaine Kelley,Marketplace,Florida,Donna Moore,3 stars,30.33,In Transit,
2024-01-30,cf003e8e-9ccb-4cc8-953d-547b0a7ea54f,PRD13969,Smartphone,Appliances,7,359.1,10,2262.33,208.2,1457.4,804.93,Bank Transfer,Canceled,,CUS2151,Deborah Mitchell,Physical Store,Florida,Martha Wright DDS,5 stars,23.77,Delivered,2024-02-03
2024-08-19,8a060879-3aee-4d7d-a03e-7247c92f65a0,PRD30158,Watch,Furniture,2,416.62,20,666.59,264.11,528.22,138.37,Invoice,Paid,2024-08-23,CUS3384,Jessica Ramsey,Physical Store,Florida,Nicholas Herrera,3 stars,46.64,In Transit,
2024-07-12,f5b991aa-e067-42f9-b53a-3475edc0fa2f,PRD39711,Smartphone,Clothing,2,480.51,5,912.97,344.02,688.04,224.93,Bank Transfer,Canceled,,CUS5138,Sarah Hoffman,Online Store,New York,Sarah Sampson,5 stars,38.4,Canceled,
2024-04-26,095a4b1e-3b1c-49c2-8c64-7187ca943800,PRD88111,Watch,Clothing,6,368.51,5,2100.51,250.87,1505.22,595.29,Invoice,Pending,,CUS9499,Morgan Henderson,Physical Store,Texas,Jesse Walker,4 stars,21.95,Delivered,2024-04-28
2024-08-29,02040a8c-1573-4ce4-aabb-56a2c8e36ec6,PRD41873,Watch,Appliances,1,363.12,10,326.81,251.02,251.02,75.79,Invoice,Pending,,CUS2106,Brittany Moore,Physical Store,New York,Anita Pham,1 star,22.48,Canceled,
2024-06-08,0e8887f8-6827-4554-8786-2a3f5cb6dbc8,PRD33367,Jeans,Clothing,9,184.38,15,1410.51,125.46,1129.14,281.37,Pix,Paid,2024-06-12,CUS7231,Brittany Sanchez,Physical Store,Texas,Stephanie Floyd,2 stars,46.72,Canceled,
2024-01-31,ea8d7d25-d479-4f7b-a788-593ebcf64b80,PRD31471,Sofa,Appliances,4,75.73,20,242.34,44.95,179.8,62.54,Credit Card,Pending,,CUS2285,Timothy Young,Marketplace,New York,Danielle Crawford,5 stars,45.29,Canceled,
2024-08-28,8c32cda5-c507-4ec4-af48-9d416bb86614,PRD18314,Smartphone,Clothing,7,454.65,20,2546.04,356.04,2492.28,53.76,Pix,Canceled,,CUS3290,Christopher Richard,Physical Store,New York,Kristin Gonzalez,3 stars,14.27,Canceled,
2024-09-05,78ba33fa-ff99-4dfe-8115-b5cb7a04dd5b,PRD31235,Watch,Appliances,8,431.64,0,3453.12,309.37,2474.96,978.16,Invoice,Paid,2024-09-09,CUS3612,William Alvarado,Physical Store,California,Randy King,5 stars,48.87,In Transit,
2023-11-15,01707a37-26cc-4e08-abb7-37048c3c4ae0,PRD92423,Sofa,Furniture,7,236.92,0,1658.44,119.32,835.24,823.2,Invoice,Paid,2023-11-17,CUS7733,Marie Diaz,Marketplace,Florida,Jennifer Kirk,1 star,40.9,Delivered,2023-11-22
2024-04-13,ed4e3ae5-db02-4024-b8ff-09c44eafa370,PRD76875,Smartphone,Clothing,7,350.09,10,2205.57,244.91,1714.37,491.2,Bank Transfer,Paid,2024-04-14,CUS1409,Michael Williams,Marketplace,Texas,Donald Thompson Jr.,5 stars,45.9,Canceled,
2023-12-02,7315005c-9446-49c7-b449-115cc0f34bda,PRD89089,Watch,Appliances,10,91.09,0,910.9,50.53,505.3,405.6,Invoice,Paid,2023-12-02,CUS8511,Joseph Hall,Online Store,Illinois,Becky Thompson,1 star,29.97,Canceled,
2024-04-10,12e714c0-24e5-4b08-8887-c10b6f4fb7fc,PRD14355,Jeans,Clothing,6,303.58,0,1821.48,186.95,1121.7,699.78,Bank Transfer,Paid,2024-04-14,CUS9618,Sarah Cox,Marketplace,Illinois,David Lee,2 stars,26.0,In Transit,
2024-10-18,0bd74d96-5449-4576-9ae9-6761cd4fcacc,PRD15643,Coffee Maker,Clothing,3,87.29,5,248.78,61.75,185.25,63.53,Pix,Paid,2024-10-22,CUS1071,James Mitchell,Marketplace,New York,Jennifer Oneal,1 star,18.45,Delivered,2024-10-19
2023-10-31,9468d53b-f62a-4345-af62-e890e5d1c54d,PRD85744,Watch,Accessories,4,476.64,10,1715.9,262.82,1051.28,664.62,Invoice,Pending,,CUS7497,Justin Allen,Marketplace,Texas,Sheryl Ruiz,1 star,19.26,Delivered,2023-11-08
2024-08-18,69d068d2-6534-47ba-8060-898087615b3d,PRD82970,Smartphone,Appliances,7,416.25,5,2768.06,212.26,1485.82,1282.24,Bank Transfer,Paid,2024-08-20,CUS5304,Bobby Townsend,Physical Store,Illinois,Anne Johnson,4 stars,15.04,In Transit,
2023-11-24,2b9c1e68-091f-49f9-a6db-d0fa83074b55,PRD16202,Jeans,Clothing,7,296.58,20,1660.85,148.87,1042.09,618.76,Invoice,Canceled,,CUS7388,Jody Freeman,Marketplace,New York,Michael Marquez MD,2 stars,25.79,In Transit,
2024-05-04,72cdba80-1f86-4912-aa0a-31ccd94c8776,PRD57681,Jeans,Technology,9,245.74,0,2211.66,129.82,1168.38,1043.28,Pix,Canceled,,CUS2730,Rodney Thompson,Marketplace,California,Grace Edwards,1 star,36.4,Delivered,2024-05-10
2024-02-25,afc0a409-1de7-4a01-8e5a-861780bd568e,PRD65600,Watch,Clothing,7,334.15,15,1988.19,262.78,1839.46,148.73,Credit Card,Paid,2024-03-01,CUS9303,Keith Byrd,Online Store,Texas,Thomas Rogers,4 stars,11.37,Delivered,2024-02-27
2023-11-23,c61b1223-8e96-4422-bb35-3b585259d57a,PRD39317,Jeans,Appliances,2,488.99,15,831.28,378.58,757.16,74.12,Pix,Pending,,CUS8222,Judith Vargas,Marketplace,New York,Zachary Wright,3 stars,10.76,In Transit,
2024-05-11,1e57340a-37ef-421e-9d1c-e8f5a903a28a,PRD25813,Sofa,Appliances,6,428.65,20,2057.52,234.05,1404.3,653.22,Credit Card,Pending,,CUS4077,Richard Hammond,Online Store,Texas,Kimberly Watkins,4 stars,27.38,Canceled,
2024-02-12,3c83f671-b501-4c22-a742-73eab87b3844,PRD13506,Sofa,Clothing,5,332.46,0,1662.3,202.31,1011.55,650.75,Invoice,Pending,,CUS9895,Cheryl Johnson,Marketplace,Illinois,Mark Diaz,5 stars,45.53,Delivered,2024-02-20
2024-04-17,3c02259c-db97-439a-9524-d525230f56db,PRD11388,Sofa,Furniture,7,416.3,15,2476.98,220.48,1543.36,933.62,Bank Transfer,Canceled,,CUS3040,Melissa Gonzales,Marketplace,Texas,Tami Nichols,3 stars,39.33,Canceled,
2024-04-20,c516b6b9-1ae6-43f5-b480-2c1fde64f2ad,PRD90539,Watch,Technology,7,426.02,5,2833.03,278.3,1948.1,884.93,Invoice,Pending,,CUS5456,Edward Hinton,Physical Store,Texas,Jordan Roth,1 star,46.95,Canceled,
2024-02-16,8045f77f-aa54-460b-9d39-fb7d0692a4a8,PRD41090,Watch,Technology,2,362.44,10,652.39,204.66,409.32,243.07,Bank Transfer,Pending,,CUS8290,Lisa Clark,Marketplace,Texas,Amy Nelson,5 stars,14.23,Canceled,
2024-05-10,d084ae51-6aab-43a0-bcae-f34b146bfcec,PRD93926,Coffee Maker,Clothing,7,95.19,20,533.06,48.76,341.32,191.74,Invoice,Pending,,CUS9582,Raymond Bradley,Physical Store,New York,Jennifer Mckenzie,3 stars,17.67,In Transit,
2024-08-07,4ad0bac6-2189-4605-acd4-a5dcddf1d50f,PRD12786,Jeans,Accessories,1,50.83,0,50.83,33.82,33.82,17.01,Invoice,Paid,2024-08-11,CUS1115,Bobby Martinez,Online Store,California,Scott Turner,1 star,38.61,In Transit,
2023-11-28,eea63e2d-3e0c-4dd3-a1e1-69fbf9a74fff,PRD23202,Jeans,Accessories,1,360.73,20,288.58,241.08,241.08,47.5,Bank Transfer,Pending,,CUS9610,Kimberly Keller,Marketplace,Texas,Samuel Black,3 stars,23.13,Canceled,
2023-11-15,a22a1d22-b328-4456-b715-0c444e1d65ec,PRD80499,Coffee Maker,Accessories,8,425.99,10,3067.13,330.71,2645.68,421.45,Bank Transfer,Paid,2023-11-20,CUS4939,Elizabeth Williams,Marketplace,Florida,Dawn Ferrell,3 stars,11.35,Delivered,2023-11-19
2024-01-06,605dc1c3-4353-4eb0-8f87-39b3983af6d3,PRD85799,Sofa,Accessories,5,332.74,10,1497.33,252.82,1264.1,233.23,Pix,Paid,2024-01-06,CUS6829,Alan Sanchez,Online Store,Texas,Kathleen Petersen,2 stars,31.73,In Transit,
2024-08-15,dd15fd67-b3e0-4b6b-aa5c-4e9e54295945,PRD65273,Jeans,Technology,2,156.86,0,313.72,102.56,205.12,108.6,Pix,Paid,2024-08-16,CUS5838,Brian Baldwin,Marketplace,New York,Collin Erickson,4 stars,10.67,In Transit,
2024-05-29,1e82d239-dea8-45af-97c9-b1b220eb3f1f,PRD42761,Smartphone,Accessories,2,417.95,5,794.1,305.26,610.52,183.58,Bank Transfer,Canceled,,CUS3311,Bobby Lee,Marketplace,Texas,Mary Ellis,5 stars,45.69,Canceled,
2024-07-08,df55c2ff-fd52-4790-a478-a2346528fa12,PRD42366,Sofa,Appliances,8,73.84,15,502.11,46.2,369.6,132.51,Credit Card,Paid,2024-07-08,CUS8243,Lawrence Stone,Online Store,Illinois,Alicia Barnes,4 stars,9.79,Delivered,2024-07-11
2024-03-31,1df2396c-28e3-469e-b167-84f78ce9fc27,PRD81181,Coffee Maker,Clothing,3,428.8,0,1286.4,329.62,988.86,297.54,Bank Transfer,Canceled,,CUS6014,Melanie Warren,Marketplace,Florida,Joshua Molina,1 star,17.56,Canceled,
2023-11-13,4ded7208-a3f8-482b-9a60-4e0e3b56698d,PRD37747,Smartphone,Accessories,3,446.03,5,1271.19,325.57,976.71,294.48,Bank Transfer,Paid,2023-11-14,CUS9194,David Cordova,Online Store,Florida,Andre Graham,5 stars,40.17,Canceled,
2023-12-17,f284b269-78fd-4db8-abd6-6a39874ec736,PRD75911,Coffee Maker,Accessories,3,183.83,20,441.19,140.06,420.18,21.01,Pix,Paid,2023-12-20,CUS1752,James Hahn,Physical Store,Illinois,Sarah George,1 star,12.85,Canceled,
2024-04-29,5a6aecc1-69b2-4ffe-814e-dcbce011d358,PRD62737,Coffee Maker,Appliances,2,167.93,10,302.27,102.17,204.34,97.93,Pix,Paid,2024-05-02,CUS6655,Gary Medina,Online Store,California,Shawn Lewis,3 stars,8.57,In Transit,
2023-12-09,35dc8967-8ba5-438a-a007-a50a2236e3a3,PRD54646,Coffee Maker,Clothing,3,175.74,20,421.78,131.5,394.5,27.28,Invoice,Canceled,,CUS1498,James Chen,Marketplace,Texas,Jackie Hartman,5 stars,8.35,Delivered,2023-12-13
2024-06-10,649679a5-6032-4a06-bdfe-1431d4668334,PRD37979,Sofa,Clothing,5,341.75,15,1452.44,271.85,1359.25,93.19,Invoice,Canceled,,CUS9308,Maxwell Henderson,Online Store,New York,David Johnson,3 stars,14.01,Canceled,
2024-05-07,cdaa6ab9-b5f0-428c-aefd-148fd67225bc,PRD29050,Coffee Maker,Clothing,10,397.99,15,3382.91,232.89,2328.9,1054.01,Credit Card,Pending,,CUS8447,David Neal,Physical Store,New York,Danielle Shaffer,2 stars,31.86,Delivered,2024-05-15
2023-11-03,11f339c5-b40c-494e-9cdd-777cfedd296c,PRD63927,Jeans,Clothing,10,256.23,20,2049.84,193.09,1930.9,118.94,Invoice,Pending,,CUS7314,William Elliott,Online Store,Florida,Paula Patterson,4 stars,16.62,Delivered,2023-11-09
2024-08-07,65fba5cd-9dde-409c-ac65-27bd31c27b17,PRD92183,Coffee Maker,Clothing,1,369.13,5,350.67,193.91,193.91,156.76,Bank Transfer,Paid,2024-08-12,CUS8797,James Lewis,Marketplace,Texas,Danielle Ramirez,4 stars,33.72,In Transit,
2024-07-07,ded9ea93-2dd1-41c5-881d-4a323b4a79e2,PRD65316,Jeans,Clothing,3,153.17,5,436.53,82.63,247.89,188.64,Pix,Canceled,,CUS6215,Andres Salazar,Physical Store,California,Deborah Robertson MD,1 star,20.12,Canceled,
2024-08-18,d556fbda-f4d4-4304-b90e-922ffa4606ce,PRD14145,Watch,Furniture,9,76.15,20,548.28,60.52,544.68,3.6,Pix,Pending,,CUS4957,Diane Beltran,Marketplace,Illinois,Ashley Young,3 stars,45.22,In Transit,
2024-09-14,e4af6000-e014-4c42-bc56-4bcbaa70299f,PRD66913,Coffee Maker,Technology,1,313.52,15,266.49,162.21,162.21,104.28,Invoice,Pending,,CUS9609,Debbie Ramirez,Online Store,Florida,Carrie Cole,4 stars,18.32,In Transit,
2024-02-10,433f28b7-6fcd-4a8d-9dc6-efd4b1c691a5,PRD69342,Sofa,Technology,7,84.45,20,472.92,48.61,340.27,132.65,Pix,Pending,,CUS7988,Victor Leon,Online Store,Florida,Holly Wang,1 star,16.48,Delivered,2024-02-12
2024-05-01,7db97e93-e4f8-4eab-a6ed-d4d257632f06,PRD65998,Sofa,Accessories,4,223.94,20,716.61,137.55,550.2,166.41,Pix,Canceled,,CUS4024,Kathryn Atkins,Physical Store,California,Jeffrey Moss,1 star,37.23,In Transit,
2024-02-03,d00fc332-945b-4374-8121-cab0dd893b9c,PRD78388,Coffee Maker,Furniture,3,430.0,15,1096.5,240.79,722.37,374.13,Pix,Canceled,,CUS8432,Susan Ortega,Physical Store,Texas,Nicholas Edwards,1 star,20.04,Delivered,2024-02-06
2024-08-11,7f6dfe02-1385-489a-b34f-353a474aeba5,PRD29253,Coffee Maker,Accessories,9,297.7,20,2143.44,161.69,1455.21,688.23,Credit Card,Paid,2024-08-16,CUS1339,Paul Bentley,Marketplace,California,Julie Graham,5 stars,35.37,In Transit,
2024-06-17,cfd1ee7f-fd69-4d09-8627-6f00ce32941d,PRD27803,Jeans,Furniture,9,152.35,5,1302.59,97.24,875.16,427.43,Credit Card,Paid,2024-06-19,CUS7523,Michael Carlson,Marketplace,Florida,Brandon Thomas,1 star,10.22,In Transit,
