Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2023-12-18,4598ae6e-6cfd-4f5a-b949-859296a56d28,PRD62122,Sofa,Clothing,10,464.6,0,4646.0,258.37,2583.7,2062.3,Bank Transfer,Paid,2023-12-21,CUS9028,Cassie Tanner,Online Store,Illinois,Mathew Sullivan,2 stars,8.82,In Transit,
2024-10-04,b0536d48-b74c-4f73-b257-9f74b058e0d2,PRD23492,Smartphone,Technology,2,69.14,0,138.28,51.78,103.56,34.72,Pix,Pending,,CUS9235,Eric Stein,Marketplace,California,Jaime Smith,1 star,37.74,Canceled,
2024-10-25,be5520b5-2b30-4939-ba25-dd6a49aaca89,PRD53767,Smartphone,Accessories,2,465.51,10,837.92,295.95,591.9,246.02,Bank Transfer,Pending,,CUS8216,Timothy Green,Marketplace,New York,Shannon Smith,4 stars,5.87,Delivered,2024-10-27
2024-03-31,4b109bbc-904e-4684-ab51-b8769db2553a,PRD81963,Jeans,Furniture,5,187.52,20,750.08,99.35,496.75,253.33,Invoice,Canceled,,CUS1721,Victor Wells Jr.,Online Store,New York,Brian White,3 stars,48.42,In Transit,
2023-12-09,c69d0f78-f436-485a-8923-f2e8c48b6930,PRD64292,Sofa,Accessories,6,64.37,10,347.6,42.99,257.94,89.66,Bank Transfer,Paid,2023-12-13,CUS9349,Benjamin Collins,Marketplace,New York,Randall Nichols,1 star,40.93,Canceled,
2023-12-15,ca3be4d6-b875-46f8-a24c-0f5a9a169f3c,PRD75153,Sofa,Clothing,1,399.55,0,399.55,288.72,288.72,110.83,Pix,Canceled,,CUS2345,Erica Hurley,Online Store,Florida,Cassandra Esparza,4 stars,24.51,Canceled,
2024-06-22,2381cfd2-a6b7-4237-a177-53d928209005,PRD54478,Smartphone,Clothing,1,287.95,0,287.95,165.64,165.64,122.31,Bank Transfer,Paid,2024-06-26,CUS7380,Mark Mccullough,Online Store,California,James Carr,3 stars,13.04,In Transit,
2024-04-25,a711bd7b-3fc0-4081-8c88-8d50b017b751,PRD91282,Coffee Maker,Furniture,4,221.5,15,753.1,176.87,707.48,45.62,Credit Card,Canceled,,CUS3557,Jasmine Lopez,Online Store,New York,Mrs. Karen Vaughn,2 stars,10.6,In Transit,
2024-03-07,46435109-4bc2-4007-87bb-5ae692a71977,PRD60662,Jeans,Furniture,10,111.15,5,1055.92,69.29,692.9,363.02,Credit Card,Pending,,CUS7498,Mr. Paul Beck DVM,Marketplace,Illinois,Chad Rhodes,5 stars,18.36,Delivered,2024-03-10
2024-08-01,a2750395-5f40-4b83-9923-f0d840d48eb1,PRD56725,Sofa,Technology,10,387.09,5,3677.35,229.88,2298.8,1378.55,Bank Transfer,Canceled,,CUS1439,Nicholas Wells,Physical Store,Florida,Joe Phillips,1 star,14.6,Delivered,2024-08-10
2024-07-02,e4ab800e-dff8-4853-8701-4cb2de702e2a,PRD13613,Watch,Furniture,5,341.03,10,1534.63,254.84,1274.2,260.43,Invoice,Paid,2024-07-03,CUS6220,Rachel Booker,Online Store,California,Karen Gibbs,5 stars,19.05,Delivered,2024-07-08
2024-06-02,e240a208-9f1c-4f93-bdce-a1c0f750ce78,PRD72117,Jeans,Technology,8,412.22,5,3132.87,317.29,2538.32,594.55,Credit Card,Paid,2024-06-02,CUS1833,Stacey Roy,Online Store,Texas,Dr. Ronald Richards,1 star,24.59,Canceled,
2024-10-19,b8df6b0f-92f9-4a49-af27-eba8a9d67773,PRD32743,Smartphone,Clothing,8,221.84,0,1774.72,166.8,1334.4,440.32,Credit Card,Pending,,CUS3758,Mary Ballard,Marketplace,Florida,Michael Reynolds,2 stars,20.56,Canceled,
2024-05-31,6d4f4d57-d7ef-43f9-8f13-df041a1dba25,PRD93336,Coffee Maker,Appliances,6,252.05,5,1436.69,153.84,923.04,513.65,Invoice,Paid,2024-06-01,CUS6703,Meagan Baker,Online Store,California,Julia Macdonald,2 stars,48.14,In Transit,
2024-03-15,b9fec32c-4ca2-4684-abcb-b180029e9ba5,PRD77494,Smartphone,Clothing,9,264.08,0,2376.72,200.29,1802.61,574.11,Credit Card,Canceled,,CUS6639,Alexander Romero,Online Store,Texas,Sandra Kelly,3 stars,37.55,Delivered,2024-03-22
2023-11-15,f7c0db2c-21dd-42ab-85e6-5994be292b81,PRD94548,Sofa,Technology,4,278.36,15,946.42,164.73,658.92,287.5,Invoice,Pending,,CUS8477,Cameron Sanchez,Marketplace,Florida,Edwin Ryan,5 stars,38.63,Canceled,
2024-04-23,c502117b-e9e0-477f-ad12-9e6d8d46fc62,PRD62820,Jeans,Clothing,4,224.26,20,717.63,143.58,574.32,143.31,Credit Card,Canceled,,CUS4644,James Andrews,Online Store,Texas,Adrienne Simpson,5 stars,21.6,Canceled,
2024-06-20,d8062b86-bff6-477a-876f-f88e563be528,PRD47146,Sofa,Furniture,2,83.58,20,133.73,52.72,105.44,28.29,Invoice,Pending,,CUS1144,Michelle Sawyer,Online Store,Florida,Justin Bell,5 stars,19.2,Delivered,2024-06-30
2024-07-17,1dee2a26-900b-4683-8818-5c093823a46d,PRD46347,Coffee Maker,Clothing,3,395.69,0,1187.07,266.22,798.66,388.41,Credit Card,Canceled,,CUS6977,Alyssa Jones,Physical Store,Florida,Daniel Brewer,1 star,36.57,In Transit,
2023-12-30,9cebdc39-133e-41a7-876c-57315228f820,PRD25006,Coffee Maker,Technology,7,211.88,20,1186.53,136.13,952.91,233.62,Bank Transfer,Canceled,,CUS5602,Angelica Forbes,Online Store,New York,Stephanie Brooks,1 star,19.1,Delivered,2024-01-03
2024-04-26,15f19a0a-9e06-48c0-abb3-7de9fc405ba4,PRD38178,Jeans,Furniture,9,155.44,0,1398.96,100.33,902.97,495.99,Bank Transfer,Pending,,CUS1504,Anne Lee,Physical Store,Illinois,Alejandra Mcgrath,4 stars,5.87,Delivered,2024-04-28
2024-10-05,7a07ecef-58af-4613-a8e3-82fa4d3320b2,PRD79024,Jeans,Clothing,2,176.15,20,281.84,122.48,244.96,36.88,Bank Transfer,Canceled,,CUS5880,Todd Bowers,Online Store,Illinois,Gabriel Ray,5 stars,47.85,Canceled,
2024-08-04,905c369d-af47-4c76-80d4-880a3a8a01c9,PRD79649,Smartphone,Furniture,4,412.74,5,1568.41,246.8,987.2,581.21,Invoice,Pending,,CUS8908,Kenneth Cohen,Physical Store,New York,Shane Martin,3 stars,35.35,Canceled,
2024-02-05,fabf36fb-e6c9-45bf-bd92-4835923b685d,PRD29766,Jeans,Clothing,8,70.53,0,564.24,43.25,346.0,218.24,Bank Transfer,Paid,2024-02-07,CUS8494,Brenda Ramirez,Online Store,Texas,Lynn Walsh,2 stars,42.51,Canceled,
2024-05-03,b985f2f9-fe32-4ca2-aa6c-e92acd8ff1eb,PRD60308,Smartphone,Accessories,6,390.78,10,2110.21,246.68,1480.08,630.13,Bank Transfer,Paid,2024-05-04,CUS8642,William Powell,Physical Store,California,Kristina Bates,1 star,48.22,Delivered,2024-05-08
2024-06-30,49aad84a-a490-4af6-bda2-b45c0eebbf41,PRD28602,Coffee Maker,Technology,8,232.74,20,1489.54,175.29,1402.32,87.22,Credit Card,Paid,2024-07-01,CUS5088,Mr. Kevin Berry,Online Store,Texas,Brian Conner,4 stars,21.84,In Transit,
2024-09-13,e6714bdc-d0ff-4b0d-b4a0-6b0433076370,PRD45832,Watch,Technology,6,87.28,15,445.13,68.82,412.92,32.21,Credit Card,Canceled,,CUS1277,Joy Harmon,Marketplace,Florida,Francisco Benson,1 star,14.74,Canceled,
2023-10-27,a647fd99-d9f0-4eea-bf73-9516a7687309,PRD42090,Jeans,Accessories,3,429.77,20,1031.45,305.45,916.35,115.1,Invoice,Paid,2023-10-27,CUS2993,Paula Little,Physical Store,New York,Marc Bryant,1 star,17.32,Delivered,2023-10-30
2024-10-02,c08f0d00-69b2-4cf5-a6da-78e12bcb08ab,PRD85328,Jeans,Technology,4,154.58,10,556.49,109.73,438.92,117.57,Credit Card,Paid,2024-10-04,CUS6029,Javier Hernandez,Online Store,California,Janice Carrillo,4 stars,43.33,Canceled,
2024-09-03,57446d61-bb51-4881-b1e4-0891c08cb406,PRD38721,Coffee Maker,Clothing,10,417.27,15,3546.79,276.97,2769.7,777.09,Credit Card,Canceled,,CUS3946,Brenda Sherman,Marketplace,Illinois,Chelsea Johnson,3 stars,14.46,In Transit,
2024-01-21,5b2c0ad3-4042-449f-a786-15badb27859b,PRD50318,Coffee Maker,Clothing,3,325.84,15,830.89,173.24,519.72,311.17,Credit Card,Pending,,CUS1229,Teresa Perez,Physical Store,Illinois,Sarah Thompson,5 stars,16.99,Canceled,
2024-09-19,dfc80f23-25b3-4792-a0d9-7c3442068dfb,PRD28359,Coffee Maker,Technology,6,112.96,15,576.1,66.05,396.3,179.8,Invoice,Pending,,CUS7648,Andrew Mendez,Physical Store,Florida,Jasmin Proctor,4 stars,30.23,Delivered,2024-09-25
2024-06-02,51a1ff00-b9ad-42e3-a0f9-66b056fb1f45,PRD52445,Smartphone,Clothing,1,55.23,0,55.23,43.91,43.91,11.32,Pix,Canceled,,CUS8982,Tiffany Guerrero,Online Store,Texas,Zachary Hamilton,2 stars,18.99,Delivered,2024-06-04
2024-02-19,5ef0b00b-b123-4421-87d0-76ad52cce796,PRD22376,Sofa,Clothing,4,309.24,15,1051.42,223.01,892.04,159.38,Credit Card,Canceled,,CUS9486,Carolyn Raymond,Online Store,Florida,Martin Thompson,4 stars,28.97,Delivered,2024-02-22
2024-07-13,839d92af-42c6-43e6-95de-aed4f98419c1,PRD90292,Sofa,Furniture,6,306.99,0,1841.94,245.49,1472.94,369.0,Invoice,Paid,2024-07-15,CUS6450,Christine Tate,Online Store,Florida,Vicki Herrera,2 stars,41.87,Delivered,2024-07-23
2024-10-04,1f1cda59-b4fb-473b-a436-bb7d6431dc19,PRD14405,Coffee Maker,Technology,8,351.88,15,2392.78,252.12,2016.96,375.82,Invoice,Pending,,CUS4360,John Fleming,Marketplace,New York,Theresa Alexander,2 stars,46.98,Delivered,2024-10-13
2024-03-17,95d5f258-c464-460b-b429-db7102ba9dfb,PRD88251,Smartphone,Accessories,10,464.04,20,3712.32,258.21,2582.1,1130.22,Bank Transfer,Canceled,,CUS9501,Mario Graham,Online Store,Texas,Madeline Lopez,1 star,24.96,Canceled,
2024-04-04,f47639a4-b726-4cce-ad65-8444cd8aacd6,PRD24436,Sofa,Appliances,2,95.22,0,190.44,61.01,122.02,68.42,Bank Transfer,Paid,2024-04-07,CUS3548,Stephen Harper,Physical Store,Florida,Jeffrey Porter,5 stars,13.07,In Transit,
2024-05-08,30d99bb6-77e7-4c2a-bd57-b575b16ebe2d,PRD84681,Watch,Clothing,8,360.11,15,2448.75,209.81,1678.48,770.27,Pix,Paid,2024-05-09,CUS4454,Kathleen Smith,Online Store,New York,Carrie Thomas,5 stars,47.41,Canceled,
2024-03-10,7fa5c3f2-96b0-42b3-b9e2-1c382b726b21,PRD87684,Smartphone,Furniture,10,419.34,20,3354.72,282.15,2821.5,533.22,Invoice,Canceled,,CUS8498,Matthew Perez,Physical Store,Florida,April Ashley,4 stars,12.88,In Transit,
2024-05-04,c2a645b8-6329-4874-9b5c-d68624c8b201,PRD58535,Coffee Maker,Appliances,9,429.37,20,3091.46,281.27,2531.43,560.03,Invoice,Pending,,CUS2422,Jason Richards,Online Store,California,Ryan Martinez,4 stars,6.16,Canceled,
2024-01-03,42c0da16-30c7-48cb-a364-495d244d8813,PRD11884,Jeans,Accessories,2,218.95,0,437.9,158.09,316.18,121.72,Invoice,Paid,2024-01-06,CUS4077,Corey Ramirez,Online Store,California,Holly Vega,5 stars,46.55,Canceled,
2024-08-08,fc7126e0-225b-4519-9d46-20f203346a14,PRD26260,Jeans,Furniture,9,398.74,10,3229.79,229.18,2062.62,1167.17,Bank Transfer,Paid,2024-08-13,CUS6611,Jennifer Moore,Online Store,Florida,Alicia Smith,2 stars,7.09,In Transit,
2024-06-16,b3cd23aa-8c44-49a6-ad3b-a973f4deafeb,PRD74432,Sofa,Technology,10,493.91,20,3951.28,392.0,3920.0,31.28,Pix,Pending,,CUS1595,William Cameron,Physical Store,California,Rhonda Taylor,5 stars,34.63,Canceled,
2024-05-10,cd8de3c7-a337-4a98-a769-51105a627f14,PRD11267,Sofa,Accessories,6,285.56,0,1713.36,200.74,1204.44,508.92,Pix,Pending,,CUS9093,Brianna Estrada,Marketplace,Illinois,Breanna Hudson,3 stars,23.35,Canceled,
2024-02-15,7fa546c4-4b7a-4056-90c0-60476b8cf64b,PRD68816,Sofa,Clothing,6,262.32,20,1259.14,207.47,1244.82,14.32,Pix,Pending,,CUS4848,Richard Richard,Marketplace,California,Diana Smith,4 stars,24.51,In Transit,
2024-07-23,ee9980dc-2fa2-4e01-be0d-9ceef7c384dc,PRD44425,Coffee Maker,Accessories,3,171.7,10,463.59,107.58,322.74,140.85,Pix,Canceled,,CUS2336,Natasha Gardner,Marketplace,Florida,Kevin Shaw,3 stars,14.01,Canceled,
2024-01-22,9a7337e2-1304-4b83-8d11-c7c54a4b9834,PRD58287,Sofa,Appliances,9,112.07,20,806.9,76.22,685.98,120.92,Credit Card,Canceled,,CUS2129,Miguel Gardner,Online Store,New York,Billy Mccoy,4 stars,37.29,Canceled,
2024-06-30,f13b51b4-596e-4032-baa7-f11d3feda1d0,PRD71774,Jeans,Accessories,3,299.12,0,897.36,165.66,496.98,400.38,Bank Transfer,Paid,2024-07-05,CUS5982,Jennifer Lee,Physical Store,Florida,Megan Hicks,4 stars,29.34,Canceled,
2024-04-20,101a6878-cbd6-43a4-892d-f4c1477297fd,PRD44717,Smartphone,Accessories,4,366.19,15,1245.05,292.25,1169.0,76.05,Bank Transfer,Pending,,CUS2874,Ryan Arnold,Physical Store,Texas,Mandy Dickson,5 stars,41.15,In Transit,
2024-03-20,835705ad-f517-45a3-baf7-504a9732be58,PRD95265,Sofa,Clothing,3,399.83,20,959.59,298.38,895.14,64.45,Invoice,Canceled,,CUS1681,Malik Richard,Online Store,Illinois,Jennifer Morrison,5 stars,7.99,In Transit,
2023-12-19,b11ba522-b144-48a5-80dd-05b47dce862d,PRD60392,Smartphone,Technology,4,389.5,20,1246.4,249.7,998.8,247.6,Credit Card,Paid,2023-12-20,CUS7727,Albert Knapp,Physical Store,Texas,Brandy Adams,2 stars,42.32,Canceled,
2024-02-02,d25b52de-ce54-482f-a0d5-1b362b5d98f9,PRD20807,Coffee Maker,Appliances,10,161.74,0,1617.4,83.7,837.0,780.4,Invoice,Paid,2024-02-05,CUS5651,Karen Edwards,Online Store,New York,Tyler Cruz,3 stars,48.96,In Transit,
2024-07-30,36b56051-b7f8-4f57-945d-68b67d6b2e21,PRD86280,Watch,Clothing,6,340.7,10,1839.78,241.72,1450.32,389.46,Bank Transfer,Canceled,,CUS1173,Dr. Matthew Morgan DVM,Online Store,California,Michael Gonzalez,2 stars,37.26,Canceled,
2024-03-24,75306f11-eff9-437a-9e02-9047322d8c5d,PRD81881,Coffee Maker,Technology,1,414.66,0,414.66,221.81,221.81,192.85,Credit Card,Paid,2024-03-26,CUS1746,Morgan Turner,Online Store,California,Andrew Watkins,4 stars,45.81,In Transit,
2024-06-08,3b533b53-ec61-460f-b0e2-6d14dcdff7cc,PRD47956,Sofa,Clothing,5,349.79,0,1748.95,242.46,1212.3,536.65,Invoice,Pending,,CUS6602,Charles Murphy,Online Store,Florida,Joseph Collins,5 stars,28.49,Delivered,2024-06-17
2024-05-18,7be563ae-daf4-430b-92db-a9301e98440e,PRD12277,Watch,Accessories,8,80.94,10,582.77,46.84,374.72,208.05,Pix,Canceled,,CUS6506,Lauren Kennedy,Marketplace,Illinois,Shawn Hansen,3 stars,18.73,Canceled,
2024-04-26,51fcba36-8055-4977-b199-64dc215f51b4,PRD83241,Smartphone,Accessories,8,374.65,5,2847.34,288.9,2311.2,536.14,Credit Card,Paid,2024-04-27,CUS1336,John Cruz,Marketplace,Texas,Joseph Cruz,2 stars,33.01,In Transit,
2024-02-15,dfb7023f-f342-4431-9e13-b4596583ebb6,PRD82662,Coffee Maker,Clothing,7,293.25,20,1642.2,167.39,1171.73,470.47,Pix,Canceled,,CUS3534,Sean Wright,Online Store,Florida,Sarah Torres,2 stars,46.76,Canceled,
2024-06-07,3fdd9695-4319-434b-8d63-588d7dbece75,PRD84891,Sofa,Furniture,5,167.99,20,671.96,108.5,542.5,129.46,Pix,Canceled,,CUS9935,David Bryant,Marketplace,Texas,Jerry Carroll,4 stars,47.17,Delivered,2024-06-12
2024-07-07,17e9e16c-70f6-464a-a0e4-ccdf88248f02,PRD77959,Jeans,Technology,9,439.96,15,3365.69,275.52,2479.68,886.01,Invoice,Canceled,,CUS3028,Ruth Meyer,Physical Store,California,Donald Walker,3 stars,44.08,In Transit,
2024-01-16,f91c034e-4726-4e85-bd60-8cb15945df09,PRD15968,Sofa,Technology,8,457.55,10,3294.36,295.3,2362.4,931.96,Bank Transfer,Canceled,,CUS5168,Sharon Gibbs,Marketplace,Texas,Jeffery Craig,2 stars,49.27,In Transit,
2024-01-18,9be08d56-4849-4881-ad19-e725ec963b42,PRD89525,Smartphone,Appliances,5,196.83,15,836.53,149.26,746.3,90.23,Credit Card,Canceled,,CUS1555,Jo Lin,Marketplace,Texas,Michael Hunt,2 stars,22.64,In Transit,
2024-03-15,e6aec16e-68eb-4d60-bbd2-250ac8202248,PRD40454,Jeans,Accessories,8,117.83,20,754.11,83.54,668.32,85.79,Invoice,Pending,,CUS8569,Shelby Harding,Physical Store,New York,Gwendolyn Christensen,3 stars,20.48,In Transit,
2024-09-09,0ac1d710-76b1-4ba3-a88b-67cd9783bdf8,PRD98320,Sofa,Technology,8,388.2,20,2484.48,221.46,1771.68,712.8,Invoice,Canceled,,CUS5862,Richard Williams DVM,Physical Store,Texas,Kayla Saunders,2 stars,30.42,In Transit,
2024-01-24,4db3cb3f-63d2-4654-8fd0-12f4124e6df5,PRD10951,Sofa,Appliances,5,426.6,5,2026.35,309.54,1547.7,478.65,Bank Transfer,Canceled,,CUS1650,Jermaine Rogers,Marketplace,Florida,Terry Steele,2 stars,24.23,Canceled,
2024-05-16,7ec2ff65-c2b3-456c-890b-eb48da094933,PRD92203,Watch,Accessories,4,148.33,10,533.99,100.55,402.2,131.79,Pix,Pending,,CUS5027,Chelsea Sanchez,Physical Store,Florida,Daniel Wilson,4 stars,49.62,In Transit,
2024-09-13,171ef0e7-4d54-46f1-b58b-6d9ea0d07646,PRD91535,Jeans,Accessories,5,426.52,10,1919.34,257.19,1285.95,633.39,Credit Card,Pending,,CUS3382,Alfred Hansen,Physical Store,New York,Matthew Bowman,5 stars,12.14,In Transit,
2024-01-15,f4e1b45c-385d-4acd-b429-d13c7b1d6429,PRD88822,Jeans,Accessories,7,101.18,15,602.02,75.33,527.31,74.71,Credit Card,Pending,,CUS6113,Anthony Warner,Physical Store,New York,Robert Evans,5 stars,46.4,Delivered,2024-01-18
2024-04-15,81dd0961-8cf6-4727-a652-4cf4881aec42,PRD90088,Sofa,Furniture,8,142.43,5,1082.47,80.64,645.12,437.35,Credit Card,Pending,,CUS5197,Matthew Chen,Physical Store,Florida,Judy Cortez,3 stars,33.62,Delivered,2024-04-21
2024-10-05,00419a37-8c3d-4eec-ade5-1c5cc38a3544,PRD19454,Smartphone,Clothing,1,236.46,10,212.81,181.84,181.84,30.97,Bank Transfer,Paid,2024-10-08,CUS7952,Alison Hill,Physical Store,New York,Monica Fernandez,1 star,8.34,Delivered,2024-10-14
