Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-10-18,252629ad-ef7d-4be2-9418-bbdf5c30a00f,PRD21921,Coffee Maker,Appliances,4,477.74,0,1910.96,379.56,1518.24,392.72,Bank Transfer,Paid,2024-10-18,CUS2864,Samuel Tran,Online Store,New York,Brandon Thompson,5 stars,41.53,In Transit,
2024-09-10,ca4558ed-2da7-42c9-b5aa-2032265087ed,PRD95599,Sofa,Accessories,10,454.93,20,3639.44,238.13,2381.3,1258.14,Invoice,Pending,,CUS9004,Jasmine Kirby,Marketplace,California,Tara Hughes,3 stars,44.33,Delivered,2024-09-14
2023-12-02,7815f739-bca5-4086-8fe7-abae63d8d247,PRD79027,Smartphone,Clothing,3,448.18,20,1075.63,331.83,995.49,80.14,Credit Card,Canceled,,CUS4367,Andrew Olson,Marketplace,California,Linda Richards,2 stars,22.79,Canceled,
2024-08-24,0ecc5b34-0434-48d3-9f1b-74b90dd47b1e,PRD70341,Watch,Furniture,7,433.47,15,2579.15,323.13,2261.91,317.24,Pix,Canceled,,CUS4152,Scott Thomas,Physical Store,Texas,Samuel Ortiz,4 stars,49.41,Delivered,2024-08-31
2024-02-17,30176090-f7d3-42cd-95b5-178b28d374e1,PRD46370,Coffee Maker,Technology,5,429.96,20,1719.84,233.38,1166.9,552.94,Pix,Pending,,CUS8005,Frances Hodges,Marketplace,California,Nathan Young,2 stars,39.11,Canceled,
2023-11-06,26ae2a85-2039-41d3-8ceb-70f0e367f2b0,PRD35270,Coffee Maker,Clothing,10,57.05,5,541.98,35.91,359.1,182.88,Pix,Canceled,,CUS7845,Erik Davies,Physical Store,California,Michael Smith,3 stars,33.64,Canceled,
2024-10-02,6253b012-41a0-4c2a-8052-4f2cb890b12b,PRD34273,Sofa,Clothing,3,355.87,0,1067.61,269.69,809.07,258.54,Invoice,Pending,,CUS6511,Carol Campbell,Physical Store,Florida,Keith Fritz,2 stars,35.16,Delivered,2024-10-09
2024-09-04,ad4d6402-9500-468a-98b6-5da75eec62c5,PRD23866,Coffee Maker,Accessories,4,50.99,15,173.37,38.03,152.12,21.25,Bank Transfer,Canceled,,CUS1328,Justin Adams,Physical Store,Illinois,Patricia Davis,5 stars,47.09,In Transit,
2024-02-10,a9bdfcda-a7bc-4e7e-9566-59a127fb399a,PRD92660,Watch,Accessories,1,449.27,15,381.88,237.79,237.79,144.09,Bank Transfer,Paid,2024-02-10,CUS8470,Nathan Tapia,Physical Store,Texas,Jenna Decker,3 stars,20.62,In Transit,
2024-06-16,1a9ead0a-aef9-429f-a8bc-571ad5744910,PRD46194,Smartphone,Appliances,3,270.87,10,731.35,136.37,409.11,322.24,Credit Card,Paid,2024-06-18,CUS8996,Timothy Kim,Online Store,California,Michael Watts,1 star,34.8,In Transit,
2024-02-19,e7b67106-4836-4874-b553-5d3014ba0b19,PRD24661,Sofa,Clothing,1,416.88,20,333.5,238.53,238.53,94.97,Bank Transfer,Canceled,,CUS1014,Leah Hernandez,Marketplace,Illinois,Sierra Baker,5 stars,34.04,In Transit,
2024-09-19,e0aedd68-7193-42f2-b6f3-d01035a1ab85,PRD13184,Sofa,Accessories,5,437.88,15,1860.99,338.64,1693.2,167.79,Invoice,Paid,2024-09-20,CUS2251,Seth Lewis,Physical Store,New York,Charles Barton,5 stars,47.48,Canceled,
2024-03-10,8052a541-fee6-4d86-8c31-88e7a3bc05cb,PRD15393,Watch,Technology,3,194.28,20,466.27,105.96,317.88,148.39,Invoice,Pending,,CUS8096,Caitlin Robertson,Physical Store,Illinois,Bradley Burch,1 star,21.85,In Transit,
2024-08-23,4a9f4dd2-93a0-4ef3-89a8-18aba53f2e66,PRD47736,Jeans,Clothing,1,498.85,0,498.85,361.12,361.12,137.73,Credit Card,Paid,2024-08-24,CUS3171,Catherine Nichols,Marketplace,Florida,Linda Reynolds,1 star,14.83,Canceled,
2024-07-10,f1671597-36cd-4a41-8a82-5b0e8978d9ae,PRD72692,Smartphone,Clothing,7,431.02,5,2866.28,310.82,2175.74,690.54,Bank Transfer,Pending,,CUS7054,Dustin Brown,Online Store,Texas,Mr. Joseph Carter,1 star,26.59,Delivered,2024-07-17
2024-06-24,9aed6757-b26c-40e4-9cd4-a5e9317ca605,PRD56395,Watch,Appliances,2,177.35,5,336.96,100.45,200.9,136.06,Bank Transfer,Canceled,,CUS2361,Joshua Black,Marketplace,New York,David Mueller,4 stars,11.6,In Transit,
2023-11-28,be92088f-32fd-40dc-972e-3fa1561dbf78,PRD15640,Jeans,Furniture,1,154.48,10,139.03,78.23,78.23,60.8,Pix,Pending,,CUS4429,Caroline Anderson,Online Store,New York,George Morrison,5 stars,37.38,Canceled,
2024-09-09,4c87de6d-d69a-49e8-818f-b997208cf766,PRD59046,Watch,Clothing,5,272.58,5,1294.75,166.9,834.5,460.25,Invoice,Pending,,CUS9897,Timothy Thomas,Physical Store,Texas,Amanda Martin,5 stars,41.39,In Transit,
2024-10-18,3d7a245c-c223-4c69-bebd-d4f1ea705ce1,PRD47584,Sofa,Accessories,7,477.47,10,3008.06,309.71,2167.97,840.09,Pix,Pending,,CUS2456,Stephen Montgomery,Physical Store,Texas,Julie Vazquez,1 star,14.71,In Transit,
2024-09-09,e8e2a9e8-b5c0-4c9e-aea8-679716201674,PRD58803,Watch,Accessories,4,280.31,5,1065.18,169.06,676.24,388.94,Bank Transfer,Pending,,CUS7275,Sandra Simon DVM,Marketplace,California,Tammy Barber,1 star,9.6,Canceled,
2024-05-04,e37da4a8-b0e6-4a27-87f3-8afeff7d9bfd,PRD20753,Watch,Accessories,4,429.24,0,1716.96,302.2,1208.8,508.16,Bank Transfer,Paid,2024-05-09,CUS5954,Michele Brown,Marketplace,Illinois,Rebecca Young,5 stars,49.77,In Transit,
2024-09-06,047f46c5-abf4-4b47-8475-41452fd5bdfc,PRD96166,Watch,Technology,8,136.24,0,1089.92,87.37,698.96,390.96,Invoice,Pending,,CUS2649,Gregory Johnson,Online Store,California,David Bennett,1 star,47.97,Canceled,
2024-08-04,571dc367-f0d7-41c9-b65e-b49bf013992f,PRD61300,Smartphone,Technology,6,487.74,20,2341.15,315.39,1892.34,448.81,Invoice,Pending,,CUS7369,Jerry Garcia,Physical Store,New York,Joseph Brown,2 stars,22.38,In Transit,
2024-03-18,745b8b03-0072-43a4-a12e-c94944b12fde,PRD76325,Watch,Appliances,5,478.47,15,2033.5,285.73,1428.65,604.85,Pix,Canceled,,CUS4043,Eric Santos,Online Store,Texas,Helen Moore,1 star,20.09,In Transit,
2024-06-11,a33f27f0-4888-4241-a3ac-7b79623ce504,PRD36374,Sofa,Clothing,8,171.99,20,1100.74,135.84,1086.72,14.02,Credit Card,Canceled,,CUS4965,Sharon Pearson,Marketplace,Illinois,Madeline Baker,3 stars,18.22,Delivered,2024-06-19
2024-07-07,875a1cbb-1926-4550-abf3-cf5467a772d1,PRD50924,Smartphone,Clothing,3,134.97,20,323.93,72.27,216.81,107.12,Credit Card,Pending,,CUS5406,Danielle Hinton,Marketplace,Illinois,John Moore,3 stars,15.03,Delivered,2024-07-11
2024-06-04,a7909707-9a35-40ac-958f-b7db7e2902af,PRD14527,Jeans,Appliances,9,396.35,15,3032.08,310.23,2792.07,240.01,Invoice,Paid,2024-06-04,CUS5202,Bobby Bolton,Marketplace,Texas,Michael Wright,5 stars,33.08,In Transit,
2024-10-04,fa1924ee-1ece-48c1-9d9d-855fd836fc58,PRD63761,Watch,Clothing,10,456.24,5,4334.28,281.49,2814.9,1519.38,Bank Transfer,Canceled,,CUS5547,Michael Walker,Online Store,California,Derek Carpenter,3 stars,24.89,Canceled,
2024-08-24,89be4eac-61d3-4624-a0ae-090a13c4a632,PRD43294,Jeans,Accessories,2,374.17,0,748.34,262.93,525.86,222.48,Credit Card,Pending,,CUS9492,Jeffrey Ramos,Marketplace,New York,Cheryl Stevens DDS,5 stars,25.26,Delivered,2024-09-01
2024-09-15,b9fede51-a9b8-44bf-9716-b41cd1f6f585,PRD10005,Smartphone,Appliances,10,60.47,5,574.47,33.37,333.7,240.77,Credit Card,Pending,,CUS3692,John Ward,Online Store,Illinois,Trevor Johnson,5 stars,22.82,In Transit,
2024-09-01,d27e6bc8-5bf4-4533-9aed-d8d722648af5,PRD94181,Watch,Furniture,10,254.93,0,2549.3,163.32,1633.2,916.1,Pix,Paid,2024-09-03,CUS7444,David Mccarthy,Marketplace,Illinois,Ricardo Bowen,3 stars,49.11,In Transit,
2024-04-08,3dc44c76-ca11-48ad-97b8-e970408e420f,PRD13752,Watch,Furniture,9,298.05,20,2145.96,151.56,1364.04,781.92,Invoice,Pending,,CUS8297,Brooke Thompson,Online Store,California,Jennifer Jones,1 star,39.01,Delivered,2024-04-09
2024-02-20,41aa4eba-46ce-4ca1-8a82-78b3150aa6cd,PRD43562,Watch,Clothing,2,376.55,15,640.13,224.09,448.18,191.95,Bank Transfer,Paid,2024-02-25,CUS8947,Amanda Harper,Marketplace,New York,Jeff Gomez,3 stars,23.65,Delivered,2024-02-29
2023-12-01,1785ffff-c4b0-4221-8c7f-3109c8377ce6,PRD12043,Sofa,Technology,10,352.66,0,3526.6,244.99,2449.9,1076.7,Invoice,Canceled,,CUS2193,Carrie Underwood,Physical Store,New York,Debra Taylor,4 stars,45.93,Delivered,2023-12-06
2024-06-09,660e6815-1efc-4ea1-a22a-400b9e007327,PRD96000,Sofa,Furniture,9,80.39,10,651.16,41.26,371.34,279.82,Credit Card,Canceled,,CUS9974,Mallory Morgan,Physical Store,California,Mary Mathis,5 stars,35.41,Delivered,2024-06-16
2023-12-26,f6bb8ddb-a81b-49d1-9a55-5819635f22b9,PRD42309,Jeans,Technology,5,189.34,15,804.7,144.43,722.15,82.55,Credit Card,Paid,2023-12-28,CUS3029,Andrew Foley,Marketplace,Florida,Yolanda Allen,2 stars,6.31,In Transit,
2024-05-09,3a4ede69-412a-4207-a03d-61719727613b,PRD80524,Watch,Technology,3,294.17,10,794.26,153.19,459.57,334.69,Invoice,Pending,,CUS9775,Joshua Fields,Online Store,New York,Angela Jensen,5 stars,28.98,In Transit,
2024-09-15,26108df6-7457-49b0-9c47-1542a24e19d6,PRD95891,Jeans,Clothing,4,394.9,15,1342.66,293.37,1173.48,169.18,Pix,Paid,2024-09-18,CUS5681,Jessica Zimmerman,Marketplace,Florida,Cindy Bartlett,3 stars,44.21,Canceled,
2024-02-25,4a9be360-7f29-4556-992e-80bd9e8b091d,PRD73105,Watch,Furniture,1,109.11,15,92.74,73.45,73.45,19.29,Credit Card,Canceled,,CUS6784,Chris Newton,Marketplace,Illinois,Steven Harris,5 stars,40.92,In Transit,
2024-06-17,6b988601-bc58-4256-a802-8fb83967b35a,PRD15437,Coffee Maker,Clothing,6,106.22,15,541.72,56.91,341.46,200.26,Bank Transfer,Paid,2024-06-22,CUS3106,Robert Wilkinson,Marketplace,New York,Sarah Walker,5 stars,26.72,Delivered,2024-06-27
2024-01-11,62cffd68-f800-49df-8e02-4a0dea27470c,PRD80046,Coffee Maker,Appliances,6,67.47,5,384.58,47.64,285.84,98.74,Pix,Canceled,,CUS6496,Joann Gay,Online Store,California,Jose Gibson,3 stars,10.02,Delivered,2024-01-18
2023-12-24,4cb6daf7-3687-49ef-a71f-3183379b4706,PRD30955,Jeans,Technology,2,372.5,0,745.0,233.59,467.18,277.82,Pix,Pending,,CUS3477,Sarah King,Marketplace,Illinois,Martha Walton,2 stars,45.3,Canceled,
2024-08-02,d05cff7f-d88b-46a3-8866-68eaa223ed71,PRD62831,Watch,Accessories,5,300.0,10,1350.0,191.97,959.85,390.15,Credit Card,Paid,2024-08-05,CUS9366,Jasmine Preston,Online Store,Florida,Christopher Griffith,5 stars,37.34,Delivered,2024-08-10
2024-01-26,90e8d0dc-3ce5-47bb-82c1-34556e25becf,PRD97261,Jeans,Appliances,3,414.89,20,995.74,326.65,979.95,15.79,Pix,Pending,,CUS3731,Tyler Ryan,Online Store,Texas,Isaiah Stewart,2 stars,9.75,Delivered,2024-01-28
2024-09-26,567711f4-c70a-4f52-8d73-cf991e1afb3e,PRD15070,Smartphone,Clothing,5,279.51,5,1327.67,146.53,732.65,595.02,Bank Transfer,Canceled,,CUS2829,Jeffrey Barron,Marketplace,Illinois,Theodore Miles,3 stars,6.46,In Transit,
2024-07-22,01f05631-c1ce-4dd9-8f3a-44a5810224b4,PRD25290,Smartphone,Furniture,8,78.31,5,595.16,54.11,432.88,162.28,Pix,Paid,2024-07-27,CUS2660,Richard Roberts,Online Store,Florida,Courtney Brown,2 stars,10.95,In Transit,
2024-10-19,340d4550-d345-4492-9da6-bdb2b6cc9c6b,PRD76742,Smartphone,Furniture,3,410.16,0,1230.48,297.07,891.21,339.27,Bank Transfer,Pending,,CUS7332,Nancy Ross,Marketplace,New York,Kevin Jenkins,1 star,18.72,Delivered,2024-10-25
2024-09-21,2503810e-2ac3-4fb4-8951-8a945fb37541,PRD34724,Sofa,Accessories,7,187.76,10,1182.89,117.75,824.25,358.64,Pix,Canceled,,CUS5050,Joseph Oliver,Physical Store,Texas,Brittany Garcia,1 star,13.19,Canceled,
2024-07-22,ff48db5a-dbda-48f7-978d-7f2026624d7b,PRD72857,Coffee Maker,Furniture,1,458.5,15,389.72,286.93,286.93,102.79,Invoice,Paid,2024-07-23,CUS9278,Mercedes Brown,Physical Store,Illinois,Jonathan Washington,1 star,45.38,In Transit,
2024-09-18,9b0e5332-b1c5-4b32-bbd7-9c322e6e069a,PRD19753,Watch,Accessories,1,85.3,20,68.24,51.01,51.01,17.23,Bank Transfer,Pending,,CUS5793,Lawrence Huynh,Online Store,Illinois,Mary Stone,2 stars,18.04,Delivered,2024-09-25
2024-01-25,a7c90fc7-12c5-433b-9f1b-a66dc58c51e1,PRD61552,Watch,Furniture,7,398.61,20,2232.22,262.65,1838.55,393.67,Credit Card,Pending,,CUS1801,Amy Gonzalez,Marketplace,California,Christopher Haynes,3 stars,24.92,Canceled,
2024-03-14,ab6eb726-fdc4-4e7a-84ff-1e873bdbe189,PRD50929,Jeans,Clothing,3,373.58,5,1064.7,275.69,827.07,237.63,Bank Transfer,Canceled,,CUS6447,Michael Hartman,Online Store,Illinois,Matthew Huffman,3 stars,12.5,In Transit,
2024-10-25,c8ce1abc-b5f9-4f1e-a058-e4616480c05b,PRD38598,Watch,Furniture,9,309.18,20,2226.1,161.88,1456.92,769.18,Bank Transfer,Pending,,CUS5406,Richard Fox,Physical Store,Florida,Angela Tucker,5 stars,41.36,Delivered,2024-10-31
2024-08-07,24d1bb60-ee8a-4fd7-8f1e-a127dccffcf1,PRD10172,Sofa,Furniture,1,457.93,5,435.03,328.75,328.75,106.28,Invoice,Canceled,,CUS6440,Ricky Avila,Physical Store,New York,Charles Green,1 star,39.81,Canceled,
2024-04-25,2c326227-ad16-4391-a509-c424bb0ca4ed,PRD26736,Jeans,Clothing,8,451.39,15,3069.45,317.57,2540.56,528.89,Credit Card,Paid,2024-04-27,CUS3467,Jennifer Davis,Physical Store,Florida,Samantha Lindsey PhD,1 star,23.69,In Transit,
2024-04-06,341acf72-3c3d-4321-9447-9bf8361885e3,PRD43191,Smartphone,Furniture,2,456.34,15,775.78,248.87,497.74,278.04,Pix,Pending,,CUS9336,Donald Gordon,Online Store,New York,Ashley Stevenson,4 stars,29.29,Canceled,
2024-02-29,a018c0fd-51b7-4576-9820-ed83a680aa23,PRD38875,Smartphone,Technology,1,421.83,0,421.83,336.31,336.31,85.52,Invoice,Paid,2024-02-29,CUS6687,Deborah Ellis,Online Store,New York,Robyn Lewis,4 stars,7.53,Delivered,2024-03-04
2024-07-29,3f3da111-751b-4f6b-8f99-53d899fef8a0,PRD94658,Sofa,Appliances,3,195.81,20,469.94,105.17,315.51,154.43,Bank Transfer,Pending,,CUS3702,David Thomas,Marketplace,Texas,Victor Moreno,3 stars,34.91,Canceled,
2024-08-21,a346579f-4edb-4b03-b555-32a4301b8078,PRD50323,Jeans,Clothing,1,452.27,20,361.82,239.02,239.02,122.8,Credit Card,Pending,,CUS8163,Christian Lawson,Marketplace,Texas,Christopher Perez,1 star,7.48,In Transit,
2024-04-03,8bfea3be-d90e-4075-b404-9bf76b1080db,PRD47973,Jeans,Appliances,8,168.43,5,1280.07,105.11,840.88,439.19,Invoice,Paid,2024-04-07,CUS8729,Jeffrey Kelly,Online Store,Texas,Bailey Bailey,1 star,7.78,Delivered,2024-04-12
2024-03-19,b9662297-fd57-4191-b2ed-33dc3efa59ab,PRD11309,Coffee Maker,Appliances,3,498.6,20,1196.64,377.44,1132.32,64.32,Invoice,Pending,,CUS6915,Ms. Tiffany Hernandez MD,Marketplace,Illinois,Gary Young,3 stars,27.4,Delivered,2024-03-22
2024-02-13,19396812-2f08-4916-b779-4bbb2641238a,PRD80844,Jeans,Furniture,5,229.53,15,975.5,143.26,716.3,259.2,Bank Transfer,Paid,2024-02-13,CUS2840,Amanda Ochoa,Physical Store,New York,Sierra Copeland,4 stars,19.98,In Transit,
2024-08-08,91c27994-2dca-4be3-8942-62faae139091,PRD96311,Coffee Maker,Accessories,8,271.2,10,1952.64,136.05,1088.4,864.24,Pix,Canceled,,CUS3368,Ann Flores,Marketplace,California,Kevin Meyer,1 star,15.06,Canceled,
2023-12-26,eb2bd1e3-2479-4efe-bd32-a016e6295a6d,PRD98271,Watch,Clothing,4,295.08,20,944.26,193.85,775.4,168.86,Pix,Pending,,CUS2549,Xavier Howard,Physical Store,New York,Judy Johns,1 star,18.21,Canceled,
2024-01-18,c63619e9-8bf9-471d-88ba-14a56c2a01e5,PRD46299,Sofa,Technology,6,92.56,15,472.06,73.67,442.02,30.04,Pix,Pending,,CUS8840,Jordan Smith,Online Store,New York,Amanda Davis,3 stars,7.02,Delivered,2024-01-25
2024-07-19,7372396d-af19-44dc-b843-8c848cdee4e5,PRD12564,Smartphone,Appliances,2,244.33,20,390.93,191.03,382.06,8.87,Invoice,Pending,,CUS9124,Veronica Meadows,Marketplace,New York,Jeffrey Johnson,1 star,14.89,In Transit,
2024-05-19,e3200d07-3d05-492c-bc6c-0f7fa00affd1,PRD24711,Smartphone,Technology,5,385.76,5,1832.36,271.99,1359.95,472.41,Pix,Pending,,CUS5250,Calvin Green,Physical Store,Texas,Nicole Curry,1 star,36.32,Canceled,
2024-03-30,e417cc1c-171d-47ec-89db-6a0c2323281b,PRD27798,Smartphone,Technology,8,476.11,0,3808.88,268.54,2148.32,1660.56,Invoice,Pending,,CUS1594,Christopher Graham,Online Store,Texas,Scott Rivera,1 star,6.57,Canceled,
2024-07-26,4979ce77-57e7-4a90-9e34-91aa75d2d906,PRD58400,Coffee Maker,Furniture,3,279.71,0,839.13,167.69,503.07,336.06,Credit Card,Canceled,,CUS4711,Jonathan Andrade,Online Store,California,Patricia Arnold,3 stars,44.04,Canceled,
2024-08-26,c4c9bad5-bc31-41d0-bcc0-47ee9b4bd17d,PRD57375,Jeans,Technology,6,134.78,20,646.94,82.63,495.78,151.16,Credit Card,Canceled,,CUS2513,Jack Alvarado,Marketplace,New York,Audrey Harper,3 stars,20.92,Canceled,
2024-05-22,fe6a0e24-430b-4c23-995b-b1a1ac2fa12b,PRD94407,Jeans,Furniture,4,203.66,0,814.64,139.35,557.4,257.24,Credit Card,Pending,,CUS3016,Marissa Flores,Online Store,California,Christopher Collier,3 stars,16.71,Delivered,2024-06-01
