Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2024-03-03,96e71cd1-05e8-4dce-aa60-d1435e0d7798,PRD25122,Watch,Clothing,5,191.39,15,813.41,99.86,499.3,314.11,Bank Transfer,Paid,2024-03-05,CUS6371,Alicia Cordova,Online Store,Texas,Patricia Williams,5 stars,42.77,In Transit,
2023-10-26,ac2a502c-d689-4c42-8e9c-73ea278e2889,PRD65045,Jeans,Appliances,3,298.77,15,761.86,177.75,533.25,228.61,Pix,Canceled,,CUS3102,Elizabeth Tran,Physical Store,Illinois,Angela Ortiz,3 stars,49.16,Canceled,
2024-09-03,c9b30c29-49bb-4192-a851-087b262eafff,PRD31731,Sofa,Clothing,2,245.56,5,466.56,130.36,260.72,205.84,Pix,Canceled,,CUS6405,Eric Kramer,Online Store,New York,Matthew Quinn,4 stars,47.17,Canceled,
2024-03-30,c224375b-b319-4f05-8ea9-18b9bee06d6d,PRD41010,Smartphone,Technology,7,186.76,20,1045.86,144.92,1014.44,31.42,Credit Card,Canceled,,CUS6469,Jessica Webb,Online Store,California,Tony Bond,2 stars,16.62,Delivered,2024-04-07
2024-02-21,79f3e2fb-4a0c-4ff8-9412-4ca10a121c5b,PRD12961,Sofa,Technology,4,454.75,10,1637.1,293.57,1174.28,462.82,Invoice,Paid,2024-02-26,CUS7589,James Nichols,Physical Store,Illinois,Adrian Rubio,3 stars,39.48,In Transit,
2024-07-08,9b9eec80-7a08-4132-bcda-a0f74be7a2bf,PRD54148,Jeans,Appliances,3,182.72,0,548.16,99.5,298.5,249.66,Credit Card,Pending,,CUS8352,Heather Perez,Physical Store,Florida,Morgan Roberts,3 stars,37.58,Canceled,
2024-01-22,4e61bf3e-64c1-48dc-a94b-d4bb2ad6b4e9,PRD44326,Sofa,Technology,4,481.19,0,1924.76,324.87,1299.48,625.28,Bank Transfer,Pending,,CUS8790,Sean Holt,Marketplace,Texas,Jessica Smith,3 stars,15.0,Delivered,2024-01-29
2024-09-30,5cb4f350-ae15-401c-825c-93c1b27863de,PRD68620,Sofa,Appliances,7,82.97,5,551.75,65.42,457.94,93.81,Invoice,Paid,2024-09-30,CUS8833,Stephen Weaver,Online Store,Texas,Ronald Bentley,1 star,30.89,Canceled,
2023-11-28,480db1c8-1796-4462-a114-e66cc059483b,PRD52029,Watch,Accessories,10,89.45,0,894.5,64.27,642.7,251.8,Credit Card,Paid,2023-12-01,CUS4881,Katrina Potter,Marketplace,New York,Stephen Gonzalez,3 stars,23.21,Canceled,
2023-12-22,5eb1a15f-9f92-421a-9c86-de43b77596d4,PRD36103,Coffee Maker,Furniture,4,135.47,0,541.88,95.13,380.52,161.36,Credit Card,Canceled,,CUS2769,Jeremiah Estes,Physical Store,Florida,Robin Warren,3 stars,45.71,Delivered,2023-12-23
2024-06-02,a28fb735-2b10-4346-8f4c-ef0aa1be83aa,PRD93229,Jeans,Technology,3,99.07,5,282.35,70.8,212.4,69.95,Pix,Pending,,CUS6187,Brianna Cox,Online Store,Texas,Miss Amber Smith MD,5 stars,16.39,Canceled,
2024-03-04,67d266ac-a2d7-4b57-94c5-c9962c191857,PRD86047,Watch,Appliances,2,136.91,20,219.06,77.86,155.72,63.34,Invoice,Canceled,,CUS1195,Nancy Jensen,Physical Store,New York,Carla Walker,3 stars,39.3,Canceled,
2024-05-13,84a72f6b-aec4-4673-a6f9-bce471ef602e,PRD30016,Sofa,Technology,9,356.74,10,2889.59,186.31,1676.79,1212.8,Pix,Pending,,CUS7879,Alexandra Lee,Marketplace,Texas,Christina Wilson,5 stars,7.96,Canceled,
2024-04-22,c447dc93-d859-4f54-836e-8661abde1b96,PRD73627,Watch,Accessories,5,283.8,15,1206.15,187.52,937.6,268.55,Credit Card,Paid,2024-04-24,CUS1786,Michael Davis,Physical Store,New York,Stephanie Johnson,4 stars,19.73,In Transit,
2024-08-23,0b3c1dab-7a35-4e79-a027-ac38bec54830,PRD72274,Watch,Technology,3,90.78,15,231.49,62.78,188.34,43.15,Bank Transfer,Canceled,,CUS8608,Adam Hurley,Marketplace,Illinois,Shane Rodriguez,4 stars,26.56,Delivered,2024-08-27
2024-09-23,58260a07-8a16-4b1a-bb43-2b2d74427348,PRD67137,Coffee Maker,Appliances,8,94.19,20,602.82,48.6,388.8,214.02,Invoice,Paid,2024-09-24,CUS8924,Kimberly Miller,Physical Store,Illinois,Brendan Reilly,4 stars,42.15,Delivered,2024-09-28
2023-12-13,e5493979-d70f-4a86-9ea5-e7ae7ec82041,PRD70159,Smartphone,Accessories,4,137.63,5,522.99,86.86,347.44,175.55,Bank Transfer,Canceled,,CUS2029,Stephanie Garrett,Online Store,Florida,Gregory Taylor,3 stars,26.44,Delivered,2023-12-20
2024-08-01,6a3345fa-c331-4057-aab6-cc1870238544,PRD26969,Watch,Appliances,1,192.37,15,163.51,99.43,99.43,64.08,Credit Card,Paid,2024-08-04,CUS4126,Shannon Bennett,Marketplace,Illinois,Pamela Butler,4 stars,49.84,Delivered,2024-08-03
2024-05-07,5e17804b-c15b-44d0-a160-10a2c75ed30a,PRD99762,Coffee Maker,Technology,9,221.83,10,1796.82,141.66,1274.94,521.88,Pix,Paid,2024-05-10,CUS7276,Angela Hayes,Online Store,California,Dr. Zachary Williams,4 stars,48.67,Delivered,2024-05-08
2024-05-30,bf83cb96-b66c-4ed0-89be-b7015f0f067d,PRD43511,Sofa,Clothing,10,295.39,10,2658.51,178.2,1782.0,876.51,Invoice,Paid,2024-05-31,CUS1333,James Cooke,Online Store,Texas,Anthony Jones,5 stars,46.74,Canceled,
2024-06-26,6e25f1b5-aac1-4b98-bfe3-5810514b9e43,PRD96222,Sofa,Appliances,9,133.8,10,1083.78,104.83,943.47,140.31,Bank Transfer,Pending,,CUS6323,Christina Smith,Marketplace,Florida,Craig Casey,3 stars,36.02,Delivered,2024-06-27
2024-01-05,757e423d-6616-4909-bbb8-5ed70924be51,PRD37221,Watch,Accessories,5,419.73,5,1993.72,289.02,1445.1,548.62,Invoice,Paid,2024-01-08,CUS5993,Katherine Torres,Physical Store,Florida,Darrell Mendoza,2 stars,9.37,Canceled,
2024-03-01,d372b2ee-5b59-42c3-be52-1d5191447f75,PRD42166,Sofa,Furniture,7,293.69,10,1850.25,216.72,1517.04,333.21,Bank Transfer,Paid,2024-03-02,CUS8843,Mrs. Jacqueline Bailey,Marketplace,California,Paul Grant,3 stars,21.43,Canceled,
2024-03-18,96712d32-5c45-48ce-b15d-f4b8a30630b0,PRD84618,Jeans,Clothing,2,312.89,0,625.78,169.43,338.86,286.92,Invoice,Canceled,,CUS7536,Thomas Garcia,Marketplace,Illinois,James Ramirez,5 stars,17.35,In Transit,
2024-01-30,14515014-2214-4f32-bd4e-39ce9f78e289,PRD96526,Coffee Maker,Technology,8,180.71,10,1301.11,120.32,962.56,338.55,Pix,Pending,,CUS5263,Casey Evans,Online Store,California,Wesley Odom,2 stars,9.27,Canceled,
2024-10-08,8a6c29d2-4fde-4720-9e5d-0770ced95579,PRD27043,Coffee Maker,Clothing,2,287.19,20,459.5,214.78,429.56,29.94,Pix,Canceled,,CUS3069,Jennifer Smith,Physical Store,Texas,Peter Goodman,4 stars,18.1,Delivered,2024-10-15
2023-11-26,91119006-740c-412e-adf5-001b06054480,PRD85705,Smartphone,Technology,10,252.49,15,2146.16,177.15,1771.5,374.66,Credit Card,Pending,,CUS3820,Ashley Peters,Physical Store,Illinois,Melissa Beltran,4 stars,42.21,Canceled,
2024-09-21,1bfcc391-2bbe-4795-a2d4-3e723e245bb2,PRD67888,Coffee Maker,Appliances,10,468.48,15,3982.08,336.44,3364.4,617.68,Credit Card,Paid,2024-09-21,CUS7863,Mr. Mitchell Davis PhD,Marketplace,Illinois,Misty Peterson,1 star,29.52,In Transit,
2024-02-02,e5ec22ba-4121-4b35-9d47-e40da0a58efe,PRD14918,Sofa,Clothing,4,378.85,0,1515.4,194.3,777.2,738.2,Bank Transfer,Pending,,CUS3300,Jennifer Dunn,Marketplace,Illinois,Martin Rosario,1 star,14.97,Delivered,2024-02-06
2024-03-11,2dbb31c4-3608-4ac5-9171-4f780916eda5,PRD65383,Coffee Maker,Appliances,4,135.66,10,488.38,71.16,284.64,203.74,Bank Transfer,Pending,,CUS7879,Kelly Perry,Online Store,New York,Jennifer Snyder,2 stars,43.25,Canceled,
2024-02-28,c28909ea-4db7-481a-bc06-240261633fef,PRD87378,Jeans,Furniture,3,339.24,5,966.83,243.96,731.88,234.95,Invoice,Paid,2024-03-04,CUS4581,Joel Franklin,Online Store,Illinois,David Becker,3 stars,36.99,In Transit,
2024-04-09,568c985a-b595-4676-a6f9-04f32d699d5d,PRD61768,Coffee Maker,Clothing,3,470.0,0,1410.0,290.23,870.69,539.31,Pix,Paid,2024-04-11,CUS4601,Stephen Reid,Marketplace,Illinois,Andrew Gonzales,1 star,38.03,In Transit,
2024-03-10,db87f293-6820-4194-88a2-9c8f271d46af,PRD56007,Sofa,Technology,3,138.17,10,373.06,93.89,281.67,91.39,Credit Card,Paid,2024-03-12,CUS1929,Monique Hunter,Physical Store,Texas,Thomas Ellis,4 stars,47.33,Delivered,2024-03-11
2024-05-23,4df1ee97-d95e-41cf-87bc-5a44036c75c2,PRD86549,Watch,Appliances,4,356.17,20,1139.74,283.73,1134.92,4.82,Invoice,Pending,,CUS8617,Thomas Warren,Online Store,Illinois,Dennis Cox,5 stars,44.0,In Transit,
2024-06-25,57d89f0a-25ab-462b-b966-3c3d8100dd19,PRD32993,Sofa,Clothing,2,132.91,20,212.66,83.94,167.88,44.78,Credit Card,Pending,,CUS6172,Troy Gray,Marketplace,New York,Gabrielle Johnson,4 stars,32.17,In Transit,
2024-10-16,f1f0cbdf-8f0a-4846-a23b-7f5185e697e9,PRD34502,Jeans,Clothing,4,437.29,20,1399.33,324.23,1296.92,102.41,Pix,Pending,,CUS8353,Eric Jones,Physical Store,California,Julia Lyons,3 stars,19.88,In Transit,
2024-01-09,72c58634-810f-4f75-90c7-c3e83bd008fc,PRD37749,Watch,Accessories,8,419.4,10,3019.68,326.71,2613.68,406.0,Invoice,Pending,,CUS6776,Larry Ruiz,Online Store,New York,Mark Jones,3 stars,41.57,Delivered,2024-01-17
2024-09-16,8fe640e5-8f67-40b0-a42b-6f580ce3f75f,PRD72565,Coffee Maker,Technology,4,51.06,20,163.39,36.92,147.68,15.71,Bank Transfer,Pending,,CUS8588,Michael Rivera,Marketplace,New York,Mr. Michael Peterson,2 stars,37.0,In Transit,
2024-02-27,2ee82b02-1043-4d9f-8251-86a5deb2627a,PRD78631,Smartphone,Clothing,8,394.52,0,3156.16,202.54,1620.32,1535.84,Invoice,Paid,2024-03-01,CUS2668,Joseph Turner,Online Store,Florida,Dana Smith,1 star,21.34,Canceled,
2024-07-01,8ee4d2b4-e3a2-46fd-a16f-33cb77efba16,PRD56856,Watch,Accessories,4,309.1,20,989.12,156.77,627.08,362.04,Pix,Canceled,,CUS7362,Katherine Bryant,Online Store,Illinois,Grace Rodgers,1 star,12.57,Delivered,2024-07-06
2024-02-15,a64b31cd-fd66-4125-a856-a11c16712795,PRD84681,Watch,Appliances,4,99.45,10,358.02,75.2,300.8,57.22,Pix,Pending,,CUS3988,Christopher Ramos,Marketplace,Illinois,Richard Bond,1 star,41.59,In Transit,
2024-04-01,03f32511-ccc6-42f3-a8f2-ef608afd09a5,PRD31218,Watch,Accessories,3,54.13,15,138.03,41.57,124.71,13.32,Bank Transfer,Paid,2024-04-05,CUS6633,Jason Zavala,Physical Store,Illinois,David Murphy,1 star,45.3,Canceled,
2024-07-23,17077403-7807-4e5d-afce-5d1203762661,PRD73525,Coffee Maker,Furniture,8,177.91,5,1352.12,122.67,981.36,370.76,Pix,Canceled,,CUS1567,Scott Jones,Marketplace,California,Pamela Campbell,1 star,23.52,Canceled,
2024-10-05,5d9a0450-4b39-4916-86f5-87bf873f48ce,PRD55992,Smartphone,Clothing,8,154.44,0,1235.52,104.8,838.4,397.12,Bank Transfer,Pending,,CUS7972,Benjamin Wood,Online Store,California,Matthew Weiss,4 stars,38.29,In Transit,
2024-01-03,a1c64624-636d-453b-afba-24939c407a93,PRD96269,Coffee Maker,Technology,1,178.09,20,142.47,139.84,139.84,2.63,Credit Card,Paid,2024-01-06,CUS7284,Raymond Burnett,Online Store,New York,Pamela Nguyen,3 stars,30.74,Canceled,
2024-04-15,718a9e95-f084-427f-9b32-9517e3252060,PRD29192,Watch,Clothing,2,366.83,15,623.61,267.97,535.94,87.67,Invoice,Canceled,,CUS3155,Meghan Miller,Physical Store,California,Blake Long,3 stars,9.59,In Transit,
2024-08-26,75627470-6b25-42e9-8171-e8b2d3f10c31,PRD94978,Watch,Appliances,2,145.45,20,232.72,75.76,151.52,81.2,Pix,Canceled,,CUS3691,Michael Chambers,Marketplace,Texas,William Taylor,2 stars,21.61,Delivered,2024-09-01
2024-03-31,37e06b42-27e9-460b-8116-aa0c0aab966c,PRD33719,Smartphone,Clothing,9,81.46,5,696.48,43.35,390.15,306.33,Invoice,Paid,2024-04-02,CUS3356,Ryan Stewart,Marketplace,Illinois,Tracy Estrada,2 stars,45.32,Delivered,2024-04-03
2024-03-09,1b3adb2b-352f-4a7e-9d7e-aeb2bf9bedaf,PRD58028,Jeans,Accessories,6,371.8,20,1784.64,280.61,1683.66,100.98,Credit Card,Paid,2024-03-14,CUS9064,Mark Robinson,Online Store,Illinois,Brett Turner,1 star,13.24,Canceled,
2024-08-30,91a33f4d-db1b-4307-b59f-27c5b154ed96,PRD29126,Watch,Appliances,6,485.65,20,2331.12,372.68,2236.08,95.04,Credit Card,Paid,2024-09-03,CUS2255,Carl Harris,Marketplace,Texas,Mr. Jeremy Jenkins,1 star,36.45,Canceled,
2024-09-20,0ef0d4a2-404f-4420-8618-d6d25a0ebc73,PRD52648,Coffee Maker,Technology,1,302.23,0,302.23,198.33,198.33,103.9,Bank Transfer,Canceled,,CUS4284,Crystal Johnson,Physical Store,New York,Mrs. Courtney Jackson,4 stars,24.68,In Transit,
2024-02-04,b520c255-f75e-45e9-a4ec-20c8300ed8f7,PRD15428,Sofa,Technology,5,190.69,0,953.45,106.88,534.4,419.05,Credit Card,Pending,,CUS6100,Marc Shea,Online Store,Texas,Veronica Grimes,2 stars,7.0,Canceled,
2024-03-22,a04ffaa7-e576-4a91-a4bc-8f4b97bbc42d,PRD58690,Sofa,Furniture,9,94.58,20,680.98,61.12,550.08,130.9,Bank Transfer,Paid,2024-03-26,CUS3803,Taylor Monroe,Online Store,Illinois,Cheryl Johnson,2 stars,38.05,Delivered,2024-03-29
2024-02-20,491084ca-52f4-4514-b055-56fa14bb3505,PRD16360,Jeans,Technology,4,352.96,15,1200.06,248.89,995.56,204.5,Invoice,Paid,2024-02-22,CUS7689,Terry Rodriguez,Online Store,Texas,Brian Sullivan,2 stars,33.96,Delivered,2024-02-26
2024-01-15,f8666e14-179c-4624-b74d-265797dc0595,PRD94566,Sofa,Appliances,2,161.79,5,307.4,119.24,238.48,68.92,Invoice,Canceled,,CUS9377,Fernando Brown,Marketplace,California,Michael Whitaker,5 stars,9.57,In Transit,
2024-09-06,51143cc3-d31b-4aa4-bdd9-8cb396d61364,PRD79065,Coffee Maker,Accessories,9,131.94,10,1068.71,76.4,687.6,381.11,Invoice,Canceled,,CUS9831,Elizabeth Larsen,Marketplace,California,Frances Bennett,3 stars,19.05,Delivered,2024-09-09
2024-07-05,129112cc-0a1f-4c1a-b31a-192393d00b8b,PRD55080,Watch,Clothing,5,155.0,10,697.5,94.27,471.35,226.15,Bank Transfer,Paid,2024-07-08,CUS5306,Candice Benson,Marketplace,Texas,Darius Brown,1 star,10.69,Delivered,2024-07-15
2024-10-04,d33ec2fc-8c25-49bb-bab5-de21486e5317,PRD88493,Jeans,Clothing,10,66.22,0,662.2,48.33,483.3,178.9,Invoice,Paid,2024-10-06,CUS2223,Austin White,Online Store,Florida,Charles Higgins,4 stars,43.8,In Transit,
2024-08-25,45bfdba4-9262-4be3-a4e7-bb408858a1b7,PRD95738,Jeans,Accessories,9,256.5,10,2077.65,198.78,1789.02,288.63,Bank Transfer,Canceled,,CUS8756,David Lee,Physical Store,California,Emily Sanders,3 stars,48.54,Delivered,2024-09-04
2023-12-21,98f9e680-da04-4440-9004-d97bd20a8ab6,PRD91600,Smartphone,Furniture,7,298.67,5,1986.16,157.0,1099.0,887.16,Credit Card,Paid,2023-12-24,CUS8901,Ann Logan,Online Store,California,Mr. Brandon Graves Jr.,1 star,12.72,In Transit,
2024-01-14,9903302e-8f2f-4c9e-9fbf-68bf4de1631a,PRD58869,Sofa,Appliances,2,390.2,10,702.36,300.88,601.76,100.6,Credit Card,Paid,2024-01-18,CUS9035,Mr. Jason Walker,Marketplace,Illinois,Adam Lee,4 stars,8.81,Canceled,
2024-07-24,eb1c174b-2b6a-49e5-bbfa-d92b5d3403fa,PRD76655,Sofa,Furniture,1,69.26,0,69.26,51.42,51.42,17.84,Credit Card,Pending,,CUS1866,Cindy Rodriguez,Online Store,Texas,David Flores,5 stars,9.06,Canceled,
2024-05-08,d5f57f8a-4b0f-4f4a-ac5b-9157a0c3a814,PRD22705,Smartphone,Clothing,4,286.82,5,1089.92,221.26,885.04,204.88,Credit Card,Canceled,,CUS1949,Amanda Thomas,Physical Store,California,Daniel Smith,3 stars,12.84,Canceled,
2023-11-10,230a9a3b-b98c-44f6-bed8-c13f23cfad87,PRD79180,Smartphone,Furniture,4,407.07,0,1628.28,272.05,1088.2,540.08,Bank Transfer,Canceled,,CUS8329,Ashley Kelly,Online Store,California,Matthew Green,2 stars,6.5,Canceled,
2024-05-20,9696c81c-ef72-4239-a982-8ffeb85b8f1b,PRD76067,Jeans,Clothing,1,422.99,15,359.54,324.94,324.94,34.6,Invoice,Paid,2024-05-25,CUS5605,Doris Johnson,Physical Store,California,Elizabeth Gonzalez,4 stars,28.88,In Transit,
2024-01-25,1646521a-d955-4010-ad51-dd4df3660d97,PRD34299,Jeans,Accessories,9,451.8,20,3252.96,295.71,2661.39,591.57,Bank Transfer,Paid,2024-01-29,CUS5547,Anthony Martin,Physical Store,Illinois,Stephanie Schneider,5 stars,9.06,Delivered,2024-01-28
2024-10-15,cf69af2f-f6cc-4cbe-a925-620d3051b680,PRD57550,Smartphone,Technology,8,121.82,10,877.1,73.03,584.24,292.86,Invoice,Canceled,,CUS5756,Peter Romero,Marketplace,Florida,Robert Wilson,1 star,39.27,In Transit,
2024-05-25,5aa8a7fe-1dd5-47d8-bd4b-936493e1be35,PRD36855,Smartphone,Accessories,3,462.86,5,1319.15,252.82,758.46,560.69,Credit Card,Pending,,CUS1732,William Thomas,Physical Store,Texas,Amy Hart,5 stars,24.21,Canceled,
2024-08-02,d2a2bb7c-3f43-48ce-a32c-981025eee270,PRD70418,Jeans,Technology,1,130.8,10,117.72,98.7,98.7,19.02,Invoice,Canceled,,CUS6125,Jose Castillo,Online Store,New York,Mindy Gibson,2 stars,19.19,Canceled,
2024-05-10,a7a2f52c-db32-4468-98bd-0e872b3908e7,PRD62772,Sofa,Technology,2,81.25,0,162.5,41.95,83.9,78.6,Pix,Canceled,,CUS4140,Matthew Berg,Online Store,Texas,Sarah Moore,1 star,48.11,Delivered,2024-05-17
2024-06-03,cf2ac2f4-e59b-4bef-9341-935557ea0296,PRD31117,Coffee Maker,Clothing,1,213.63,10,192.27,138.65,138.65,53.62,Pix,Pending,,CUS4650,Shannon York,Marketplace,Texas,Seth Bright,3 stars,22.75,In Transit,
2024-06-15,3c40cdfe-78cc-4ee0-9ed0-5395306efb78,PRD84901,Coffee Maker,Appliances,3,157.72,5,449.5,111.7,335.1,114.4,Credit Card,Canceled,,CUS5937,Brian Davidson,Physical Store,California,Veronica Green,3 stars,36.68,In Transit,
2024-05-11,758d26da-3514-430d-af6d-0aa3d0c5ad57,PRD52952,Watch,Clothing,4,152.16,10,547.78,103.39,413.56,134.22,Bank Transfer,Pending,,CUS1269,Teresa Roth,Online Store,California,John Owens,5 stars,27.81,In Transit,
2024-06-24,185f983c-78ca-4ed5-99c7-e037a974961d,PRD16439,Sofa,Furniture,8,85.88,5,652.69,67.23,537.84,114.85,Invoice,Pending,,CUS9452,Dominique Morales,Physical Store,California,Clayton Tucker,3 stars,13.01,Canceled,
2024-05-29,edd470b1-6b01-4cc8-bc57-76feae397ee5,PRD85353,Coffee Maker,Technology,5,121.07,20,484.28,81.94,409.7,74.58,Credit Card,Paid,2024-06-03,CUS1986,Alexandra Davis,Marketplace,Texas,Susan Simon,5 stars,43.4,Delivered,2024-06-04
2024-06-11,38a8088c-62f4-4703-bf73-26ada2b7f59e,PRD63159,Smartphone,Appliances,2,86.89,15,147.71,64.79,129.58,18.13,Bank Transfer,Paid,2024-06-15,CUS2431,Julia Wilson,Physical Store,California,Valerie Long,4 stars,41.77,Canceled,
2024-05-12,767b35b6-7e79-4b13-aacc-219b4c62ac94,PRD26709,Smartphone,Furniture,3,206.49,15,526.55,119.91,359.73,166.82,Credit Card,Paid,2024-05-16,CUS8292,Mary Johnson,Online Store,Texas,Timothy Bailey,2 stars,12.13,Delivered,2024-05-16
2024-02-04,da5534a9-6043-418e-8adb-08de38d80e0a,PRD71983,Sofa,Clothing,6,314.91,0,1889.46,198.42,1190.52,698.94,Invoice,Pending,,CUS7207,Katherine Reed,Marketplace,California,Brendan Bernard,3 stars,42.34,In Transit,
2023-12-14,e433da9b-866f-431b-b982-4a148dc561b2,PRD32001,Sofa,Furniture,10,361.59,5,3435.1,229.1,2291.0,1144.1,Invoice,Canceled,,CUS8294,Justin Turner,Marketplace,Texas,Lori Contreras,1 star,16.43,In Transit,
2024-01-01,eac6678a-0361-42e5-8bb5-1e9370935126,PRD19403,Smartphone,Accessories,1,320.19,10,288.17,252.53,252.53,35.64,Bank Transfer,Paid,2024-01-01,CUS1465,Rachel Byrd DVM,Physical Store,Florida,Angela Hughes,5 stars,28.91,Canceled,
2024-06-13,c19dbf59-552b-4404-b690-17744fadea18,PRD55179,Sofa,Appliances,5,475.65,5,2259.34,288.27,1441.35,817.99,Invoice,Pending,,CUS1512,Andrew Wood MD,Marketplace,California,Roberto Marshall DVM,1 star,38.22,Delivered,2024-06-16
